,Player,Team,Position,Salary,Name + ID,AvgPointsPerGame,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Dynasty_MIN,Dynasty_MID,Dynasty_MAX,Redraft_MIN,Redraft_MID,Redraft_MAX,Draft Kings Value_MAX,Draft Kings Value_MID,Draft Kings Value_MIN,Draft Kings_MID_Rank,Draft Kings_MID_Tier,Draft Kings Value_MID_Rank,Draft Kings Value_MID_Tier,Min_Tier,Add_Tier,FPTS,%Drafted,Real_Value
0,Jimmy Garoppolo,SF,QB,5800,Jimmy Garoppolo (15033413),15.6,16.145,20.120000000000005,23.86,14.27,17.520000000000003,20.360000000000007,15.27,18.320000000000004,21.06,359.2443480953856,288.27037773359837,243.08466051969825,7,4,1,1,1,5,19.26,3.13,301.1422637590862
1,Matt Ryan,ATL,QB,6700,Matt Ryan (15033400),21.29,20.904000000000003,22.7,24.84,16.924000000000003,18.8,21.140000000000004,17.924000000000003,19.6,21.74,320.51282051282044,295.15418502202647,269.7262479871176,3,2,2,2,2,4,27.9,4.1,240.14336917562724
2,Drew Brees,NO,QB,6800,Drew Brees (15033399),21.22,18.079,22.652,26.644,15.974000000000006,18.952,23.644,16.774000000000004,19.552,23.644,376.1269981746778,300.19424333392203,255.21693439423507,4,2,3,2,2,4,14.4,2.97,472.22222222222223
3,Ryan Fitzpatrick,MIA,QB,5300,Ryan Fitzpatrick (15033422),17.9,12.767999999999999,17.307000000000002,23.48,11.167999999999996,15.142,19.380000000000006,12.568,16.242,20.380000000000006,415.1002506265664,306.2344716010863,225.7240204429301,20,7,4,3,3,10,8.44,0.38,627.9620853080569
4,Russell Wilson,SEA,QB,7000,Russell Wilson (15033398),21.7,19.288999999999994,22.84200000000001,27.05,17.784000000000002,20.802000000000007,24.700000000000006,18.384,21.202000000000005,24.700000000000006,362.9011353621236,306.453025129148,258.7800369685767,2,2,5,3,2,5,34.78,5.76,201.26509488211616
5,Carson Wentz,PHI,QB,6300,Carson Wentz (15033405),17.94,15.864,20.474000000000004,24.239999999999995,14.564000000000002,18.194000000000006,20.74,15.564000000000002,18.894000000000005,21.34,397.125567322239,307.7073361336328,259.90099009901,6,3,6,3,3,6,16.0,3.11,393.75
6,Cam Newton,NE,QB,6100,Cam Newton (15033407),11.34,14.634,19.805,26.29000000000001,13.334,18.180000000000003,23.19,14.434000000000001,19.180000000000003,24.09000000000001,416.8375017083504,308.0030295379955,232.02738683910226,8,4,7,3,3,7,25.7,12.21,237.35408560311285
7,Mitchell Trubisky,CHI,QB,5400,Mitchell Trubisky (15033420),14.72,13.04,17.490000000000002,24.64,11.84,15.99,20.840000000000003,12.84,16.790000000000006,21.540000000000006,414.1104294478527,308.7478559176672,219.15584415584416,18,7,8,3,3,10,24.28,2.9,222.40527182866555
8,Gardner Minshew,JAC,QB,5800,Gardner Minshew II (15033412),17.73,12.956,18.613,23.56,11.456,16.578,20.860000000000007,12.456,17.377999999999997,21.260000000000005,447.6690336523618,311.61016493848393,246.17996604414262,13,5,9,4,4,9,20.82,1.16,278.57829010566763
9,Matthew Stafford,DET,QB,6200,Matthew Stafford (15033406),23.32,17.900999999999996,19.707,23.53,15.255999999999998,17.192,21.08,16.156,17.692,21.08,346.34936595720916,314.6090221748617,263.49341266468343,9,4,10,4,4,8,17.18,0.99,360.8847497089639
10,Tom Brady,TB,QB,6500,Tom Brady (15033402),17.36,17.151000000000003,20.622,24.500000000000004,14.855999999999998,17.732000000000006,21.500000000000004,15.756000000000002,18.232000000000006,21.500000000000004,378.9866480088624,315.19736204053925,265.3061224489796,5,3,11,4,3,7,22.46,2.02,289.4033837934105
11,Tyrod Taylor,LAC,QB,5600,Tyrod Taylor (15033416),0.75,13.188,17.427999999999994,23.65,12.188,16.828,23.55,12.787999999999998,17.227999999999998,23.55,424.6284501061572,321.32201055772333,236.78646934460892,19,7,12,5,5,12,9.02,7.85,620.8425720620843
12,Philip Rivers,IND,QB,6000,Philip Rivers (15033408),17.66,15.853,18.599000000000004,21.55,14.068,16.144000000000002,18.6,15.068,17.044000000000004,19.3,378.4772598246389,322.597989139201,278.42227378190256,14,5,13,5,5,10,19.82,1.31,302.7245206861756
13,Kirk Cousins,MIN,QB,5700,Kirk Cousins (15033415),16.99,14.47,17.646,20.472999999999992,13.170000000000002,16.226000000000006,18.788,14.170000000000002,16.926000000000002,19.388,393.9184519695922,323.01938116286976,278.4154740389783,17,7,14,5,5,12,22.76,0.38,250.43936731107203
14,Teddy Bridgewater,CAR,QB,5900,Teddy Bridgewater (15033409),10.61,12.47,18.14,23.758,10.22,16.490000000000006,22.448,12.12,17.290000000000006,22.448,473.1355252606256,325.24807056229326,248.3374021382272,15,6,15,6,6,12,19.4,1.08,304.1237113402062
15,Derek Carr,LV,QB,5900,Derek Carr (15033410),16.15,14.15,17.984,22.125,12.300000000000002,15.954000000000002,19.9,13.1,16.554000000000002,19.9,416.9611307420495,328.0693950177936,266.6666666666667,16,6,16,6,6,12,13.56,0.5,435.1032448377581
16,Aaron Rodgers,GB,QB,6300,Aaron Rodgers (15033404),18.81,16.243,19.189000000000004,23.28,14.607999999999999,17.534000000000002,21.580000000000005,15.308000000000002,17.934000000000005,21.580000000000005,387.85938558148126,328.3130960446088,270.6185567010309,11,4,17,6,4,10,33.76,1.13,186.61137440758296
17,Josh Allen,BUF,QB,6500,Josh Allen (15033401),19.35,16.400000000000002,19.568,25.34,14.9,18.468,24.290000000000006,16.1,19.368,24.99,396.3414634146341,332.17497955846284,256.51144435674826,10,4,18,6,4,10,33.18,2.59,195.90114526823388
18,Kyler Murray,ARI,QB,6400,Kyler Murray (15033403),19.64,14.884,19.113,24.08,13.684000000000001,17.828,22.380000000000006,14.684000000000001,18.628,23.08,429.99193765116905,334.8506252289019,265.78073089701,12,4,19,7,4,11,27.3,1.11,234.43223443223442
19,Baker Mayfield,CLE,QB,5700,Baker Mayfield (15033414),16.32,13.361000000000002,16.96,19.99,11.716,14.760000000000005,17.040000000000006,12.916000000000002,15.860000000000005,18.040000000000006,426.6147743432377,336.08490566037733,285.1425712856428,21,8,20,7,7,15,10.86,0.22,524.8618784530387
20,Lamar Jackson,BAL,QB,8100,Lamar Jackson (15033397),29.85,18.608,23.962,31.09,17.607999999999997,23.162,30.94,18.308,23.662,30.94,435.29664660361135,338.03522243552294,260.5339337407527,1,1,21,7,1,8,27.5,43.0,294.54545454545456
21,Joe Burrow,CIN,QB,5800,Joe Burrow (15033411),0.0,13.29,16.746000000000002,21.57,12.09,15.175999999999998,18.92,13.09,16.076000000000004,19.72,436.41835966892404,346.351367490744,268.89197960129815,22,8,22,8,8,16,17.32,0.57,334.87297921478057
22,Boston Scott,PHI,RB,4800,Boston Scott (15033541),8.81,9.85,15.01,22.23,8.600000000000001,13.36,20.28,9.750000000000002,14.91,22.23,487.30964467005066,319.78680879413724,215.92442645074226,7,3,1,1,1,4,7.4,72.62,648.6486486486486
23,Antonio Gibson,WAS,RB,4000,Antonio Gibson (15033595),0.0,5.550000000000002,11.320000000000002,15.190000000000005,4.4,9.77,13.490000000000002,5.45,11.220000000000002,15.090000000000005,720.7207207207207,353.35689045936385,263.33113890717567,16,6,2,2,2,8,6.4,30.13,625.0
24,Josh Jacobs,LV,RB,6800,Josh Jacobs (15033493),15.97,12.87,19.175,25.89,11.87,16.390000000000004,21.290000000000006,12.77,17.44,22.790000000000006,528.3605283605283,354.6284224250327,262.6496716879104,2,1,3,2,1,3,35.9,50.93,189.41504178272982
25,Alvin Kamara,NO,RB,7200,Alvin Kamara (15033487),17.94,14.79,19.89,25.9,12.340000000000002,17.240000000000002,23.1,14.69,19.79,25.9,486.815415821501,361.99095022624437,277.992277992278,1,1,4,2,1,3,23.7,26.35,303.7974683544304
26,Chris Thompson,JAC,RB,4000,Chris Thompson (15033615),8.51,6.36,10.79,15.6,4.91,8.590000000000002,12.75,6.26,10.69,15.6,628.9308176100627,370.7136237256718,256.4102564102564,17,6,5,2,2,8,2.6,1.55,1538.4615384615383
27,Le'Veon Bell,NYJ,RB,5600,Le'Veon Bell (15033517),14.4,8.600000000000001,14.18,17.040000000000006,7.2,11.980000000000002,14.44,8.500000000000002,14.08,16.940000000000005,651.1627906976743,394.9224259520452,328.63849765258215,10,4,6,3,3,7,6.6,1.9,848.4848484848485
28,Joe Mixon,CIN,RB,6700,Joe Mixon (15033495),14.84,12.410000000000002,16.96,22.450000000000006,11.410000000000005,15.46,19.880000000000006,12.310000000000002,16.860000000000007,21.880000000000006,539.8871877518129,395.0471698113207,298.44097995545656,4,2,7,3,2,5,7.1,5.73,943.661971830986
29,Kenyan Drake,ARI,RB,6400,Kenyan Drake (15033499),16.01,11.95,15.9,20.85,10.25,14.000000000000002,18.75,11.85,15.8,20.75,535.5648535564853,402.5157232704402,306.9544364508393,5,2,8,3,2,5,14.5,1.63,441.37931034482756
30,Mark Ingram,BAL,RB,5500,Mark Ingram II (15033519),16.29,9.37,13.61,19.3,8.670000000000002,12.51,17.700000000000006,9.27,13.51,19.2,586.9797225186766,404.11462160176336,284.9740932642487,11,4,9,3,3,7,2.9,4.05,1896.5517241379312
31,Chris Carson,SEA,RB,6200,Chris Carson (15033503),16.97,11.56,14.91,20.35,10.36,13.71,18.200000000000006,11.36,14.81,19.500000000000004,536.3321799307959,415.8283031522468,304.66830466830464,8,3,10,4,3,7,24.6,2.21,252.03252032520325
32,Dalvin Cook,MIN,RB,7900,Dalvin Cook (15033485),21.62,14.6,18.89,27.02,12.55,16.890000000000004,22.67,14.4,18.790000000000006,24.67,541.0958904109589,418.2106934886183,292.3760177646188,3,1,11,4,1,5,21.8,9.85,362.3853211009174
33,Todd Gurley,ATL,RB,6100,Todd Gurley II (15033505),14.76,10.35,14.51,19.07,9.650000000000002,13.21,17.220000000000002,10.25,14.41,18.97,589.3719806763287,420.3997243280496,319.8741478762454,9,3,12,4,3,7,13.7,6.18,445.2554744525548
34,James Robinson,JAC,RB,4000,James Robinson (15033785),0.0,6.460000000000001,9.44,13.04,5.710000000000001,8.390000000000002,11.340000000000002,6.36,9.340000000000002,12.94,619.1950464396284,423.72881355932196,306.74846625766867,19,7,13,4,4,11,10.0,2.67,400.0
35,Aaron Jones,GB,RB,6900,Aaron Jones (15033491),21.09,11.8,15.86,21.5,10.6,14.21,19.4,11.7,15.76,21.4,584.7457627118644,435.05674653215635,320.93023255813955,6,2,14,5,2,7,17.6,2.56,392.0454545454545
36,James White,NE,RB,6000,James White (15033509),13.3,8.969999999999997,13.53,19.9,6.97,11.18,16.900000000000002,8.87,13.53,19.9,668.8963210702342,443.4589800443459,301.5075376884422,12,4,15,5,4,9,8.2,1.62,731.7073170731708
37,Kareem Hunt,CLE,RB,5100,Kareem Hunt (15033527),12.68,6.620000000000001,11.5,16.990000000000002,5.0200000000000005,9.7,14.94,6.5200000000000005,11.5,16.990000000000002,770.3927492447127,443.4782608695652,300.17657445556205,14,6,16,5,5,11,12.1,1.1,421.4876033057851
38,Raheem Mostert,SF,RB,5800,Raheem Mostert (15033513),12.66,9.000000000000002,12.8,19.139999999999993,8.3,11.95,17.59,8.8,12.6,18.59,644.4444444444442,453.125,303.0303030303031,13,5,17,5,5,10,25.1,3.74,231.07569721115536
39,Devin Singletary,BUF,RB,5400,Devin Singletary (15033521),13.18,6.99,11.44,15.740000000000002,6.04,10.14,13.94,6.89,11.340000000000002,15.640000000000002,772.5321888412018,472.02797202797206,343.07496823379915,15,6,18,6,6,12,10.3,0.88,524.2718446601941
40,Kerryon Johnson,DET,RB,4400,Kerryon Johnson (15033559),11.12,2.8,8.83,13.25,2.35,7.73,11.75,2.7,8.73,13.25,1571.4285714285716,498.3012457531144,332.07547169811323,21,7,19,6,6,13,1.4,0.77,3142.857142857143
41,Zack Moss,BUF,RB,4400,Zack Moss (15033555),0.0,2.99,8.120000000000001,11.99,2.54,7.169999999999999,10.44,2.89,8.020000000000001,11.99,1471.571906354515,541.871921182266,366.9724770642202,22,8,20,7,7,15,11.7,0.58,376.0683760683761
42,Nyheim Hines,IND,RB,4000,Nyheim Hines (15033601),7.43,4.65,7.300000000000002,10.27,3.6,6.050000000000002,8.420000000000002,4.55,7.300000000000002,10.27,860.2150537634407,547.9452054794519,389.48393378773125,23,8,21,7,7,15,27.3,0.03,146.5201465201465
43,Ronald Jones,TB,RB,5200,Ronald Jones II (15033525),10.71,3.83,9.16,13.89,3.03,8.06,12.340000000000002,3.73,9.06,13.79,1357.7023498694514,567.6855895196506,374.37005039596835,20,7,22,8,7,15,10.2,0.34,509.80392156862746
44,Rex Burkhead,NE,RB,4000,Rex Burkhead (15033599),7.76,3.65,7.020000000000001,9.57,3.05,5.97,8.370000000000001,3.55,6.920000000000001,9.57,1095.8904109589039,569.8005698005697,417.9728317659352,24,8,23,8,8,16,3.2,0.29,1250.0
45,Jonathan Taylor,IND,RB,5700,Jonathan Taylor (15033515),0.0,4.1000000000000005,9.909999999999998,14.499999999999998,3.6,8.959999999999997,12.9,4.0,9.81,14.499999999999998,1390.2439024390244,575.1765893037337,393.10344827586215,18,7,24,8,7,15,14.9,1.01,382.55033557046977
46,Jerick McKinnon,SF,RB,4000,Jerick McKinnon (15033603),0.0,3.5200000000000005,6.880000000000001,10.97,2.9200000000000004,5.93,9.27,3.4200000000000004,6.880000000000001,10.97,1136.3636363636365,581.3953488372092,364.63081130355516,25,8,25,8,8,16,13.4,0.09,298.5074626865672
47,Davante Adams,GB,WR,7300,Davante Adams (15033803),20.96,14.98,20.200000000000006,26.0,12.23,15.74,19.6,14.88,19.24,23.6,487.31642189586114,361.38613861386136,280.76923076923083,3,2,1,1,1,3,44.6,57.13,163.67713004484304
48,Julio Jones,ATL,WR,7700,Julio Jones (15033801),19.47,13.8,20.85,27.6,11.2,15.6,20.6,13.7,18.9,24.6,557.9710144927536,369.30455635491614,278.9855072463768,2,2,2,1,1,3,27.7,6.05,277.97833935018053
49,Terry McLaurin,WAS,WR,5600,Terry McLaurin (15033847),14.35,11.03,14.82,23.5,8.780000000000001,12.32,18.5,10.93,14.82,22.0,507.70625566636454,377.8677462887989,238.29787234042556,10,4,3,1,1,5,11.1,36.41,504.5045045045045
50,Michael Thomas,NO,WR,9000,Michael Thomas (15033799),24.62,15.640000000000002,23.599999999999994,29.6,12.340000000000005,17.029999999999998,21.950000000000006,15.540000000000004,20.98,26.6,575.4475703324807,381.3559322033899,304.05405405405406,1,1,4,1,1,2,4.7,5.19,1914.8936170212764
51,TY Hilton,IND,WR,5800,T.Y. Hilton (15033841),12.51,10.77,14.88,21.25,8.770000000000001,12.48,17.5,10.77,14.88,20.5,538.5329619312905,389.7849462365592,272.9411764705883,9,4,5,1,1,5,9.3,8.45,623.6559139784946
52,Marvin Jones,DET,WR,5500,Marvin Jones Jr. (15033851),15.38,10.62,14.11,19.5,8.57,11.76,16.5,10.62,14.11,19.5,517.8907721280601,389.7944720056698,282.05128205128204,14,5,6,1,1,6,9.5,36.55,578.9473684210526
53,Calvin Ridley,ATL,WR,6100,Calvin Ridley (15033827),15.62,11.43,15.29,19.7,9.23,12.79,16.7,11.330000000000002,15.29,19.7,533.6832895888014,398.9535644211903,309.64467005076136,6,3,7,2,2,5,36.9,6.65,165.31165311653118
54,Allen Robinson,CHI,WR,6500,Allen Robinson II (15033815),16.49,13.13,16.17,22.5,10.330000000000002,13.27,18.1,13.03,16.17,21.6,495.049504950495,401.9789734075448,288.8888888888889,4,3,8,2,2,5,12.3,9.98,528.4552845528455
55,Preston Williams,MIA,WR,4500,Preston Williams (15033895),11.48,7.7200000000000015,10.96,13.8,5.97,8.86,11.1,7.62,10.96,13.8,582.9015544041449,410.5839416058394,326.0869565217391,26,6,9,2,2,8,6.1,1.69,737.704918032787
56,Odell Beckham,CLE,WR,5900,Odell Beckham Jr. (15033835),13.02,10.33,14.3,22.0,8.08,11.750000000000002,17.9,10.23,14.3,21.4,571.1519845111327,412.58741258741264,268.18181818181824,13,5,10,2,2,7,5.2,3.4,1134.6153846153845
57,AJ Green,CIN,WR,5700,A.J. Green (15033845),0.0,9.8,13.49,20.0,7.85,11.19,17.0,9.7,13.49,20.0,581.6326530612246,422.5352112676056,285.0,18,5,11,3,3,8,10.1,1.71,564.3564356435644
58,Keenan Allen,LAC,WR,6400,Keenan Allen (15033819),16.72,11.52,15.03,24.0,8.97,12.13,18.8,11.420000000000002,15.03,22.8,555.5555555555555,425.8150365934797,266.6666666666667,7,4,12,3,3,7,7.7,2.36,831.1688311688312
59,DK Metcalf,SEA,WR,5800,DK Metcalf (15033839),13.06,10.1,13.510000000000002,18.4,8.15,11.21,15.9,9.9,13.410000000000002,18.4,574.2574257425741,429.3116210214656,315.21739130434787,17,5,13,3,3,8,19.5,11.07,297.43589743589746
60,DeVante Parker,MIA,WR,6000,DeVante Parker (15033833),16.14,9.9,13.87,19.7,7.950000000000001,11.52,16.810000000000002,9.9,13.87,19.46,606.060606060606,432.5883201153569,304.5685279187818,15,5,14,3,3,8,8.7,0.52,689.6551724137931
61,Jamison Crowder,NYJ,WR,5200,Jamison Crowder (15033859),12.36,8.85,12.0,14.6,6.7,9.55,11.9,8.75,12.0,14.6,587.5706214689267,433.33333333333326,356.16438356164383,22,6,15,3,3,9,27.5,2.25,189.0909090909091
62,DeAndre Hopkins,ARI,WR,6800,DeAndre Hopkins (15033809),19.08,12.51,15.61,20.1,9.96,12.91,16.9,12.41,15.61,20.1,543.5651478816948,435.61819346572713,338.30845771144277,5,3,16,3,3,6,32.1,2.88,211.83800623052957
63,Tyler Lockett,SEA,WR,6500,Tyler Lockett (15033817),16.06,11.28,14.77,18.9,9.23,12.37,16.35,11.18,14.77,18.9,576.2411347517732,440.0812457684496,343.91534391534395,11,4,17,3,3,7,17.2,3.28,377.90697674418607
