QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Salary,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Draft Kings_MIN_Rank,Draft Kings_MID_Rank,Draft Kings_MAX_Rank,Raw Rank,Final Rank
Ryan Fitzpatrick (15607545),Mike Davis (15607603),Devonta Freeman (15607639),Davante Adams (15607803),Kenny Golladay (15607831),Adam Thielen (15607807),Jonnu Smith (15608115),Jeff Smith (15608077),Vikings  (15608300),49800.0,109.39842857142857,142.6075714285714,185.99085714285715,89,162,124,375,125
Ryan Fitzpatrick (15607545),Mike Davis (15607603),Antonio Gibson (15607625),Davante Adams (15607803),Adam Thielen (15607807),Jeff Smith (15608077),Jonnu Smith (15608115),Tyler Boyd (15607839),Vikings  (15608300),50000.0,110.06842857142857,142.5975714285714,181.99085714285715,78,163,210,451,184
Ryan Fitzpatrick (15607545),Mike Davis (15607603),Alexander Mattison (15607599),Terry McLaurin (15607841),Kenny Golladay (15607831),Adam Thielen (15607807),Jonnu Smith (15608115),Jeff Smith (15608077),Vikings  (15608300),49800.0,102.64342857142857,142.5975714285714,191.06585714285714,194,164,22,380,134
Matthew Stafford (15607542),Mike Davis (15607603),Alexander Mattison (15607599),Davante Adams (15607803),Kenny Golladay (15607831),Jeff Smith (15608077),Eric Ebron (15608131),Devonta Freeman (15607639),Dolphins  (15608293),49600.0,101.33157142857144,142.59571428571428,190.85142857142856,226,165,24,415,165
Ryan Fitzpatrick (15607545),Derrick Henry (15607597),Antonio Gibson (15607625),Adam Thielen (15607807),Jeff Smith (15608077),Tyler Boyd (15607839),Jonnu Smith (15608115),Alexander Mattison (15607599),Vikings  (15608300),49500.0,104.80842857142858,142.5875714285714,183.44085714285717,160,166,184,510,217
Matthew Stafford (15607542),Mike Davis (15607603),Antonio Gibson (15607625),Davante Adams (15607803),Jeff Smith (15608077),Tyler Boyd (15607839),Eric Ebron (15608131),Alexander Mattison (15607599),Dolphins  (15608293),49800.0,102.00157142857142,142.5857142857143,186.85142857142856,208,167,100,475,202
Matthew Stafford (15607542),Mike Davis (15607603),Devonta Freeman (15607639),Terry McLaurin (15607841),Davante Adams (15607803),Adam Thielen (15607807),Jonnu Smith (15608115),Jeff Smith (15608077),Vikings  (15608300),49700.0,108.87442857142855,142.57857142857142,182.71285714285716,94,168,201,463,187
Matthew Stafford (15607542),Antonio Gibson (15607625),Devonta Freeman (15607639),Terry McLaurin (15607841),Davante Adams (15607803),Kenny Golladay (15607831),Jonnu Smith (15608115),Tyler Boyd (15607839),Vikings  (15608300),49900.0,110.27442857142856,142.57857142857142,186.17785714285714,74,169,119,362,117
Ryan Fitzpatrick (15607545),Antonio Gibson (15607625),Devonta Freeman (15607639),Davante Adams (15607803),Kenny Golladay (15607831),Adam Thielen (15607807),Eric Ebron (15608131),Tyler Boyd (15607839),Vikings  (15608300),50000.0,110.25842857142857,142.5675714285714,186.22085714285714,75,170,116,361,114
Ryan Fitzpatrick (15607545),Mike Davis (15607603),Alexander Mattison (15607599),Davante Adams (15607803),Kenny Golladay (15607831),Jeff Smith (15608077),Jonnu Smith (15608115),Devonta Freeman (15607639),Vikings  (15608300),49700.0,102.49842857142858,142.5575714285714,191.08585714285715,203,171,21,395,148
Ryan Fitzpatrick (15607545),Antonio Gibson (15607625),Alexander Mattison (15607599),Terry McLaurin (15607841),Kenny Golladay (15607831),Adam Thielen (15607807),Eric Ebron (15608131),Tyler Boyd (15607839),Vikings  (15608300),50000.0,103.50342857142857,142.5575714285714,191.29585714285713,175,172,17,364,118
Ryan Fitzpatrick (15607545),Mike Davis (15607603),Antonio Gibson (15607625),Davante Adams (15607803),Jeff Smith (15608077),Tyler Boyd (15607839),Jonnu Smith (15608115),Alexander Mattison (15607599),Vikings  (15608300),49900.0,103.16842857142856,142.54757142857142,187.08585714285715,182,173,93,448,183
Matthew Stafford (15607542),Antonio Gibson (15607625),Devonta Freeman (15607639),Terry McLaurin (15607841),Davante Adams (15607803),Adam Thielen (15607807),Eric Ebron (15608131),Tyler Boyd (15607839),Vikings  (15608300),49900.0,109.73442857142857,142.53857142857143,182.94285714285715,80,174,194,448,182
Matthew Stafford (15607542),Mike Davis (15607603),Alexander Mattison (15607599),Terry McLaurin (15607841),Davante Adams (15607803),Jeff Smith (15608077),Jonnu Smith (15608115),Devonta Freeman (15607639),Vikings  (15608300),49600.0,101.97442857142856,142.5285714285714,187.80785714285713,211,175,81,467,192
Ryan Fitzpatrick (15607545),Mike Davis (15607603),Alexander Mattison (15607599),Davante Adams (15607803),Adam Thielen (15607807),Jeff Smith (15608077),Eric Ebron (15608131),Devonta Freeman (15607639),Vikings  (15608300),49700.0,101.95842857142856,142.51757142857142,187.85085714285714,213,176,78,467,193
Ryan Fitzpatrick (15607545),Antonio Gibson (15607625),Alexander Mattison (15607599),Davante Adams (15607803),Kenny Golladay (15607831),Tyler Boyd (15607839),Eric Ebron (15608131),Devonta Freeman (15607639),Vikings  (15608300),49900.0,103.35842857142856,142.51757142857142,191.31585714285717,179,177,15,371,121
Matthew Stafford (15607542),Alexander Mattison (15607599),Devonta Freeman (15607639),Davante Adams (15607803),Kenny Golladay (15607831),Adam Thielen (15607807),Eric Ebron (15608131),Jeff Smith (15608077),Dolphins  (15608293),49900.0,102.91157142857143,142.5057142857143,189.23642857142855,187,178,42,407,158
Matthew Stafford (15607542),Antonio Gibson (15607625),Alexander Mattison (15607599),Terry McLaurin (15607841),Davante Adams (15607803),Tyler Boyd (15607839),Eric Ebron (15608131),Devonta Freeman (15607639),Vikings  (15608300),49800.0,102.83442857142856,142.48857142857142,188.03785714285715,188,179,70,437,176
Ryan Fitzpatrick (15607545),Mike Davis (15607603),Devonta Freeman (15607639),Terry McLaurin (15607841),Kenny Golladay (15607831),Adam Thielen (15607807),Eric Ebron (15608131),Tyler Boyd (15607839),Dolphins  (15608293),49800.0,107.38057142857144,142.4847142857143,189.14442857142856,117,180,45,342,103
Ryan Fitzpatrick (15607545),Alexander Mattison (15607599),Devonta Freeman (15607639),Davante Adams (15607803),Kenny Golladay (15607831),Adam Thielen (15607807),Jonnu Smith (15608115),Jeff Smith (15608077),Vikings  (15608300),50000.0,104.07842857142856,142.4675714285714,189.47085714285714,169,181,39,389,140
Matthew Stafford (15607542),Alexander Mattison (15607599),Devonta Freeman (15607639),Terry McLaurin (15607841),Davante Adams (15607803),Adam Thielen (15607807),Jonnu Smith (15608115),Jeff Smith (15608077),Vikings  (15608300),49900.0,103.55442857142856,142.43857142857144,186.19285714285715,174,182,118,474,200
Ryan Fitzpatrick (15607545),Mike Davis (15607603),Alexander Mattison (15607599),Terry McLaurin (15607841),Kenny Golladay (15607831),Tyler Boyd (15607839),Eric Ebron (15608131),Devonta Freeman (15607639),Dolphins  (15608293),49700.0,100.48057142857144,142.43471428571428,194.23942857142853,239,183,1,423,167
Ryan Fitzpatrick (15607545),Mike Davis (15607603),Devonta Freeman (15607639),Davante Adams (15607803),Adam Thielen (15607807),Jeff Smith (15608077),Jonnu Smith (15608115),Tyler Boyd (15607839),Dolphins  (15608293),50000.0,108.62557142857143,142.38471428571427,183.31942857142857,99,184,186,469,195
Ryan Fitzpatrick (15607545),Derrick Henry (15607597),Alexander Mattison (15607599),Adam Thielen (15607807),Jeff Smith (15608077),Tyler Boyd (15607839),Jonnu Smith (15608115),Devonta Freeman (15607639),Dolphins  (15608293),49500.0,103.36557142857143,142.37471428571428,184.76942857142856,177,185,155,517,220
Ryan Fitzpatrick (15607545),Mike Davis (15607603),Alexander Mattison (15607599),Terry McLaurin (15607841),Adam Thielen (15607807),Jeff Smith (15608077),Jonnu Smith (15608115),Tyler Boyd (15607839),Dolphins  (15608293),50000.0,101.87057142857144,142.37471428571428,188.39442857142856,217,186,59,462,186
Ryan Fitzpatrick (15607545),Alexander Mattison (15607599),Devonta Freeman (15607639),Terry McLaurin (15607841),Kenny Golladay (15607831),Adam Thielen (15607807),Eric Ebron (15608131),Tyler Boyd (15607839),Dolphins  (15608293),50000.0,102.06057142857144,142.3447142857143,192.62442857142855,207,187,5,399,151
Ryan Fitzpatrick (15607545),Mike Davis (15607603),Alexander Mattison (15607599),Davante Adams (15607803),Jeff Smith (15608077),Tyler Boyd (15607839),Jonnu Smith (15608115),Devonta Freeman (15607639),Dolphins  (15608293),49900.0,101.72557142857144,142.3347142857143,188.41442857142854,218,188,58,464,188
Ryan Fitzpatrick (15607545),Mike Davis (15607603),Alexander Mattison (15607599),Terry McLaurin (15607841),Davante Adams (15607803),Jeff Smith (15608077),Eric Ebron (15608131),Tyler Boyd (15607839),Dolphins  (15608293),49600.0,101.96557142857142,142.24471428571428,188.10942857142854,212,189,69,470,196
Ryan Fitzpatrick (15607545),Mike Davis (15607603),Antonio Gibson (15607625),Terry McLaurin (15607841),Kenny Golladay (15607831),Adam Thielen (15607807),Eric Ebron (15608131),Devonta Freeman (15607639),Dolphins  (15608293),49500.0,106.37057142857145,142.15471428571425,186.41442857142854,130,190,109,429,171
Matthew Stafford (15607542),Mike Davis (15607603),Devonta Freeman (15607639),Terry McLaurin (15607841),Kenny Golladay (15607831),Adam Thielen (15607807),Eric Ebron (15608131),Tyler Boyd (15607839),Vikings  (15608300),49600.0,107.64942857142856,142.13857142857142,189.01285714285714,110,191,48,349,108
Matthew Stafford (15607542),Mike Davis (15607603),Alexander Mattison (15607599),Kenny Golladay (15607831),Adam Thielen (15607807),Jeff Smith (15608077),Eric Ebron (15608131),Tyler Boyd (15607839),Dolphins  (15608293),49800.0,101.49657142857144,142.09571428571428,191.30642857142854,222,192,16,430,172
Matthew Stafford (15607542),Mike Davis (15607603),Alexander Mattison (15607599),Terry McLaurin (15607841),Kenny Golladay (15607831),Tyler Boyd (15607839),Eric Ebron (15608131),Devonta Freeman (15607639),Vikings  (15608300),49500.0,100.74942857142857,142.0885714285714,194.10785714285714,236,193,2,431,173
Ryan Fitzpatrick (15607545),Mike Davis (15607603),Alexander Mattison (15607599),Kenny Golladay (15607831),Adam Thielen (15607807),Jeff Smith (15608077),Jonnu Smith (15608115),Tyler Boyd (15607839),Vikings  (15608300),49900.0,102.66342857142857,142.0575714285714,191.54085714285713,193,194,12,399,152
Ryan Fitzpatrick (15607545),Mike Davis (15607603),Antonio Gibson (15607625),Davante Adams (15607803),Adam Thielen (15607807),Jeff Smith (15608077),Jonnu Smith (15608115),Devonta Freeman (15607639),Dolphins  (15608293),49700.0,107.61557142857143,142.05471428571428,180.58942857142856,111,195,230,536,223
Ryan Fitzpatrick (15607545),Mike Davis (15607603),Antonio Gibson (15607625),Terry McLaurin (15607841),Adam Thielen (15607807),Jeff Smith (15608077),Jonnu Smith (15608115),Alexander Mattison (15607599),Dolphins  (15608293),49700.0,100.86057142857143,142.0447142857143,185.66442857142854,235,196,135,566,229
Matthew Stafford (15607542),Mike Davis (15607603),Devonta Freeman (15607639),Davante Adams (15607803),Adam Thielen (15607807),Jeff Smith (15608077),Jonnu Smith (15608115),Tyler Boyd (15607839),Vikings  (15608300),49800.0,108.89442857142856,142.0385714285714,183.18785714285715,92,197,190,479,204
Matthew Stafford (15607542),Mike Davis (15607603),Alexander Mattison (15607599),Terry McLaurin (15607841),Adam Thielen (15607807),Jeff Smith (15608077),Jonnu Smith (15608115),Tyler Boyd (15607839),Vikings  (15608300),49800.0,102.13942857142857,142.0285714285714,188.26285714285714,206,198,66,470,197
Ryan Fitzpatrick (15607545),Antonio Gibson (15607625),Alexander Mattison (15607599),Terry McLaurin (15607841),Kenny Golladay (15607831),Adam Thielen (15607807),Eric Ebron (15608131),Devonta Freeman (15607639),Dolphins  (15608293),49700.0,101.05057142857144,142.01471428571426,189.89442857142856,233,199,32,464,189
Matthew Stafford (15607542),Alexander Mattison (15607599),Devonta Freeman (15607639),Terry McLaurin (15607841),Kenny Golladay (15607831),Adam Thielen (15607807),Eric Ebron (15608131),Tyler Boyd (15607839),Vikings  (15608300),49800.0,102.32942857142856,141.99857142857144,192.49285714285713,204,200,7,411,161
Matthew Stafford (15607542),Mike Davis (15607603),Alexander Mattison (15607599),Davante Adams (15607803),Jeff Smith (15608077),Tyler Boyd (15607839),Jonnu Smith (15608115),Devonta Freeman (15607639),Vikings  (15608300),49700.0,101.99442857142856,141.98857142857145,188.28285714285715,209,201,64,474,201
Ryan Fitzpatrick (15607545),Mike Davis (15607603),Alexander Mattison (15607599),Davante Adams (15607803),Kenny Golladay (15607831),Jeff Smith (15608077),Eric Ebron (15608131),Tyler Boyd (15607839),Vikings  (15608300),49500.0,102.75842857142857,141.9275714285714,191.25585714285717,191,202,18,411,162
Ryan Fitzpatrick (15607545),Antonio Gibson (15607625),Alexander Mattison (15607599),Davante Adams (15607803),Adam Thielen (15607807),Jeff Smith (15608077),Jonnu Smith (15608115),Devonta Freeman (15607639),Dolphins  (15608293),49900.0,102.29557142857144,141.9147142857143,184.06942857142857,205,203,173,581,235
Matthew Stafford (15607542),Alexander Mattison (15607599),Devonta Freeman (15607639),Davante Adams (15607803),Adam Thielen (15607807),Jeff Smith (15608077),Jonnu Smith (15608115),Tyler Boyd (15607839),Vikings  (15608300),50000.0,103.57442857142857,141.89857142857142,186.66785714285714,172,204,104,480,206
Ryan Fitzpatrick (15607545),Antonio Gibson (15607625),Alexander Mattison (15607599),Terry McLaurin (15607841),Davante Adams (15607803),Kenny Golladay (15607831),Jonnu Smith (15608115),Jeff Smith (15608077),Dolphins  (15608293),49600.0,103.07557142857144,141.86471428571429,186.99942857142855,185,205,95,485,208
Ryan Fitzpatrick (15607545),Antonio Gibson (15607625),Alexander Mattison (15607599),Terry McLaurin (15607841),Davante Adams (15607803),Adam Thielen (15607807),Eric Ebron (15608131),Jeff Smith (15608077),Dolphins  (15608293),49600.0,102.53557142857143,141.82471428571432,183.76442857142857,200,206,179,585,236
Matthew Stafford (15607542),Mike Davis (15607603),Antonio Gibson (15607625),Kenny Golladay (15607831),Adam Thielen (15607807),Jeff Smith (15608077),Eric Ebron (15608131),Alexander Mattison (15607599),Dolphins  (15608293),49500.0,100.48657142857144,141.7657142857143,188.57642857142855,238,207,54,499,213
Ryan Fitzpatrick (15607545),Mike Davis (15607603),Antonio Gibson (15607625),Kenny Golladay (15607831),Adam Thielen (15607807),Jeff Smith (15608077),Jonnu Smith (15608115),Alexander Mattison (15607599),Vikings  (15608300),49600.0,101.65342857142858,141.7275714285714,188.81085714285715,221,208,49,478,203
Matthew Stafford (15607542),Mike Davis (15607603),Antonio Gibson (15607625),Davante Adams (15607803),Adam Thielen (15607807),Jeff Smith (15608077),Jonnu Smith (15608115),Devonta Freeman (15607639),Vikings  (15608300),49500.0,107.88442857142857,141.70857142857142,180.45785714285716,108,209,232,549,225
Matthew Stafford (15607542),Mike Davis (15607603),Antonio Gibson (15607625),Terry McLaurin (15607841),Adam Thielen (15607807),Jeff Smith (15608077),Jonnu Smith (15608115),Alexander Mattison (15607599),Vikings  (15608300),49500.0,101.12942857142858,141.69857142857143,185.53285714285715,230,210,136,576,233
Matthew Stafford (15607542),Antonio Gibson (15607625),Alexander Mattison (15607599),Terry McLaurin (15607841),Kenny Golladay (15607831),Adam Thielen (15607807),Eric Ebron (15608131),Devonta Freeman (15607639),Vikings  (15608300),49500.0,101.31942857142857,141.66857142857143,189.76285714285714,227,211,34,472,199
Matthew Stafford (15607542),Mike Davis (15607603),Antonio Gibson (15607625),Terry McLaurin (15607841),Kenny Golladay (15607831),Tyler Boyd (15607839),Jonnu Smith (15608115),Devonta Freeman (15607639),Dolphins  (15608293),49500.0,106.40657142857143,141.6257142857143,186.84642857142856,128,212,101,441,179
Ryan Fitzpatrick (15607545),Mike Davis (15607603),Antonio Gibson (15607625),Kenny Golladay (15607831),Adam Thielen (15607807),Tyler Boyd (15607839),Eric Ebron (15608131),Devonta Freeman (15607639),Dolphins  (15608293),49600.0,106.39057142857145,141.61471428571429,186.88942857142857,129,213,98,440,178
Matthew Stafford (15607542),Mike Davis (15607603),Antonio Gibson (15607625),Terry McLaurin (15607841),Adam Thielen (15607807),Tyler Boyd (15607839),Eric Ebron (15608131),Devonta Freeman (15607639),Dolphins  (15608293),49500.0,105.86657142857143,141.5857142857143,183.61142857142855,135,214,182,531,221
Matthew Stafford (15607542),Antonio Gibson (15607625),Alexander Mattison (15607599),Davante Adams (15607803),Adam Thielen (15607807),Jeff Smith (15608077),Jonnu Smith (15608115),Devonta Freeman (15607639),Vikings  (15608300),49700.0,102.56442857142856,141.56857142857143,183.93785714285715,197,215,176,588,238
Ryan Fitzpatrick (15607545),Mike Davis (15607603),Antonio Gibson (15607625),Terry McLaurin (15607841),Adam Thielen (15607807),Tyler Boyd (15607839),Jonnu Smith (15608115),Devonta Freeman (15607639),Vikings  (15608300),49600.0,107.03342857142857,141.54757142857142,183.84585714285714,119,216,177,512,218
Matthew Stafford (15607542),Antonio Gibson (15607625),Devonta Freeman (15607639),Terry McLaurin (15607841),Kenny Golladay (15607831),Adam Thielen (15607807),Jonnu Smith (15608115),Tyler Boyd (15607839),Dolphins  (15608293),49800.0,107.98657142857144,141.53571428571428,185.23142857142855,106,217,145,468,194
Ryan Fitzpatrick (15607545),Mike Davis (15607603),Alexander Mattison (15607599),Kenny Golladay (15607831),Adam Thielen (15607807),Jeff Smith (15608077),Jonnu Smith (15608115),Devonta Freeman (15607639),Dolphins  (15608293),49600.0,100.21057142857144,141.51471428571426,190.13942857142857,240,218,30,488,209
Ryan Fitzpatrick (15607545),Antonio Gibson (15607625),Alexander Mattison (15607599),Davante Adams (15607803),Kenny Golladay (15607831),Adam Thielen (15607807),Eric Ebron (15608131),Jeff Smith (15608077),Vikings  (15608300),49500.0,103.32842857142857,141.50757142857142,186.91085714285714,181,219,97,497,211
Ryan Fitzpatrick (15607545),Mike Davis (15607603),Antonio Gibson (15607625),Adam Thielen (15607807),Jeff Smith (15608077),Tyler Boyd (15607839),Jonnu Smith (15608115),Alexander Mattison (15607599),Dolphins  (15608293),49800.0,100.88057142857144,141.50471428571427,186.13942857142857,234,220,120,574,231
Matthew Stafford (15607542),Antonio Gibson (15607625),Alexander Mattison (15607599),Terry McLaurin (15607841),Kenny Golladay (15607831),Tyler Boyd (15607839),Jonnu Smith (15608115),Devonta Freeman (15607639),Dolphins  (15608293),49700.0,101.08657142857143,141.48571428571427,190.32642857142855,231,221,28,480,205
Matthew Stafford (15607542),Mike Davis (15607603),Alexander Mattison (15607599),Terry McLaurin (15607841),Adam Thielen (15607807),Jeff Smith (15608077),Jonnu Smith (15608115),Devonta Freeman (15607639),Dolphins  (15608293),49500.0,99.68657142857143,141.48571428571427,186.86142857142855,242,222,99,563,228
Ryan Fitzpatrick (15607545),Antonio Gibson (15607625),Alexander Mattison (15607599),Kenny Golladay (15607831),Adam Thielen (15607807),Tyler Boyd (15607839),Eric Ebron (15608131),Devonta Freeman (15607639),Dolphins  (15608293),49800.0,101.07057142857144,141.47471428571424,190.36942857142856,232,223,27,482,207
Ryan Fitzpatrick (15607545),Mike Davis (15607603),Antonio Gibson (15607625),Davante Adams (15607803),Kenny Golladay (15607831),Jeff Smith (15608077),Jonnu Smith (15608115),Tyler Boyd (15607839),Dolphins  (15608293),49500.0,108.41557142857144,141.46471428571425,183.99442857142856,102,224,174,500,214
Matthew Stafford (15607542),Antonio Gibson (15607625),Alexander Mattison (15607599),Terry McLaurin (15607841),Adam Thielen (15607807),Tyler Boyd (15607839),Eric Ebron (15608131),Devonta Freeman (15607639),Dolphins  (15608293),49700.0,100.54657142857144,141.4457142857143,187.09142857142857,237,225,92,554,226
Ryan Fitzpatrick (15607545),Mike Davis (15607603),Antonio Gibson (15607625),Davante Adams (15607803),Adam Thielen (15607807),Jeff Smith (15608077),Eric Ebron (15608131),Tyler Boyd (15607839),Dolphins  (15608293),49500.0,107.87557142857145,141.4247142857143,180.75942857142857,109,226,227,562,227
Ryan Fitzpatrick (15607545),Antonio Gibson (15607625),Alexander Mattison (15607599),Terry McLaurin (15607841),Adam Thielen (15607807),Tyler Boyd (15607839),Jonnu Smith (15608115),Devonta Freeman (15607639),Vikings  (15608300),49800.0,101.71342857142858,141.40757142857143,187.32585714285716,219,227,89,535,222
Ryan Fitzpatrick (15607545),Antonio Gibson (15607625),Devonta Freeman (15607639),Terry McLaurin (15607841),Davante Adams (15607803),Kenny Golladay (15607831),Jonnu Smith (15608115),Tyler Boyd (15607839),Vikings  (15608300),49500.0,109.24842857142858,141.3675714285714,185.18085714285715,90,228,148,466,190
Ryan Fitzpatrick (15607545),Antonio Gibson (15607625),Devonta Freeman (15607639),Terry McLaurin (15607841),Davante Adams (15607803),Adam Thielen (15607807),Eric Ebron (15608131),Tyler Boyd (15607839),Vikings  (15608300),49500.0,108.70842857142857,141.32757142857142,181.94585714285716,96,229,212,537,224
Ryan Fitzpatrick (15607545),Antonio Gibson (15607625),Alexander Mattison (15607599),Davante Adams (15607803),Kenny Golladay (15607831),Jeff Smith (15608077),Jonnu Smith (15608115),Tyler Boyd (15607839),Dolphins  (15608293),49700.0,103.09557142857143,141.32471428571426,187.47442857142855,184,230,83,497,212
Matthew Stafford (15607542),Antonio Gibson (15607625),Alexander Mattison (15607599),Terry McLaurin (15607841),Davante Adams (15607803),Jeff Smith (15608077),Jonnu Smith (15608115),Tyler Boyd (15607839),Dolphins  (15608293),49600.0,102.57157142857143,141.29571428571427,184.19642857142856,195,231,168,594,239
Ryan Fitzpatrick (15607545),Alexander Mattison (15607599),Devonta Freeman (15607639),Davante Adams (15607803),Kenny Golladay (15607831),Adam Thielen (15607807),Eric Ebron (15608131),Jeff Smith (15608077),Dolphins  (15608293),49500.0,101.88557142857144,141.2947142857143,188.23942857142856,216,232,67,515,219
Ryan Fitzpatrick (15607545),Antonio Gibson (15607625),Alexander Mattison (15607599),Davante Adams (15607803),Adam Thielen (15607807),Jeff Smith (15608077),Eric Ebron (15608131),Tyler Boyd (15607839),Dolphins  (15608293),49700.0,102.55557142857144,141.2847142857143,184.23942857142856,198,233,167,598,240
Ryan Fitzpatrick (15607545),Alexander Mattison (15607599),Devonta Freeman (15607639),Terry McLaurin (15607841),Davante Adams (15607803),Adam Thielen (15607807),Jonnu Smith (15608115),Jeff Smith (15608077),Vikings  (15608300),49500.0,102.52842857142856,141.22757142857142,185.19585714285716,201,234,146,581,234
Matthew Stafford (15607542),Mike Davis (15607603),Antonio Gibson (15607625),Adam Thielen (15607807),Jeff Smith (15608077),Tyler Boyd (15607839),Jonnu Smith (15608115),Alexander Mattison (15607599),Vikings  (15608300),49600.0,101.14942857142857,141.1585714285714,186.00785714285715,229,235,123,587,237
Matthew Stafford (15607542),Antonio Gibson (15607625),Alexander Mattison (15607599),Kenny Golladay (15607831),Adam Thielen (15607807),Tyler Boyd (15607839),Eric Ebron (15608131),Devonta Freeman (15607639),Vikings  (15608300),49600.0,101.33942857142858,141.1285714285714,190.23785714285714,225,236,29,490,210
Matthew Stafford (15607542),Antonio Gibson (15607625),Alexander Mattison (15607599),Davante Adams (15607803),Kenny Golladay (15607831),Jeff Smith (15608077),Jonnu Smith (15608115),Tyler Boyd (15607839),Vikings  (15608300),49500.0,103.36442857142856,140.97857142857143,187.34285714285716,178,237,87,502,215
Matthew Stafford (15607542),Mike Davis (15607603),Alexander Mattison (15607599),Adam Thielen (15607807),Jeff Smith (15608077),Tyler Boyd (15607839),Jonnu Smith (15608115),Devonta Freeman (15607639),Dolphins  (15608293),49600.0,99.70657142857144,140.9457142857143,187.33642857142854,241,238,88,567,230
Matthew Stafford (15607542),Antonio Gibson (15607625),Alexander Mattison (15607599),Davante Adams (15607803),Adam Thielen (15607807),Jeff Smith (15608077),Eric Ebron (15608131),Tyler Boyd (15607839),Vikings  (15608300),49500.0,102.82442857142857,140.93857142857144,184.10785714285714,189,239,171,599,241
Matthew Stafford (15607542),Alexander Mattison (15607599),Devonta Freeman (15607639),Davante Adams (15607803),Kenny Golladay (15607831),Jeff Smith (15608077),Jonnu Smith (15608115),Tyler Boyd (15607839),Dolphins  (15608293),49500.0,101.92157142857143,140.7657142857143,188.67142857142855,215,240,52,507,216
Matthew Stafford (15607542),Alexander Mattison (15607599),Devonta Freeman (15607639),Davante Adams (15607803),Adam Thielen (15607807),Jeff Smith (15608077),Eric Ebron (15608131),Tyler Boyd (15607839),Dolphins  (15608293),49500.0,101.38157142857143,140.72571428571428,185.43642857142856,224,241,139,604,242
Ryan Fitzpatrick (15607545),Alexander Mattison (15607599),Devonta Freeman (15607639),Davante Adams (15607803),Adam Thielen (15607807),Jeff Smith (15608077),Jonnu Smith (15608115),Tyler Boyd (15607839),Vikings  (15608300),49600.0,102.54842857142856,140.6875714285714,185.67085714285716,199,242,134,575,232
