,Player,Team,ATT_MAX,ATT_MIN,ATT_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,REC_MAX,REC_MIN,REC_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
0,Derrick Henry,TEN,24.0,18.2,21.9,110.0,95.3,102.6,1.0,0.9,1.0,2.4,1.3,1.7,21.6,9.6,14.8,0.1,0.0,0.1,0.1,0.2,0.1,19.0,17.0,17.8,6,RB
1,Ezekiel Elliott,DAL,22.0,18.2,20.3,97.8,70.7,87.3,1.0,0.6,0.8,4.0,3.1,3.5,34.1,22.3,28.2,0.2,0.0,0.1,0.1,0.2,0.1,18.5,14.7,16.8,6,RB
2,Kareem Hunt,CLE,19.0,11.6,16.7,87.0,61.9,75.1,1.0,0.4,0.7,4.0,2.4,3.2,30.6,20.6,26.8,0.3,0.0,0.2,0.0,0.2,0.1,17.4,14.2,15.2,6,RB
3,Alexander Mattison,MIN,24.0,13.8,18.7,132.2,77.8,92.4,1.0,0.0,0.6,4.0,1.0,2.7,29.0,7.0,22.5,0.2,0.0,0.1,0.1,0.2,0.1,19.3,11.0,15.1,6,RB
4,Aaron Jones,GB,16.0,12.4,14.3,74.0,50.7,63.8,1.0,0.5,0.8,4.0,3.2,3.7,35.0,20.5,29.9,0.2,0.0,0.2,0.1,0.2,0.1,16.9,14.2,14.9,6,RB
5,Mike Davis,CAR,18.1,12.8,16.1,78.0,61.1,69.2,1.0,0.3,0.6,6.7,4.4,5.2,45.1,27.9,36.1,0.3,0.0,0.2,0.1,0.2,0.1,17.9,12.8,14.9,6,RB
6,Clyde Edwards-Helaire,KC,16.0,12.7,14.8,75.8,65.5,68.9,1.0,0.4,0.6,4.2,2.8,3.6,38.2,23.5,30.7,0.2,0.0,0.2,0.0,0.2,0.1,15.7,13.6,14.3,6,RB
7,James Robinson,JAC,18.0,14.1,16.1,80.4,63.8,71.0,1.0,0.4,0.6,4.0,2.3,3.2,34.7,23.0,27.5,0.2,0.0,0.1,0.1,0.2,0.1,15.7,12.9,14.2,6,RB
8,Jonathan Taylor,IND,19.4,14.0,16.2,87.0,66.0,73.6,1.0,0.5,0.7,3.1,1.8,2.2,23.3,15.7,19.0,0.2,0.0,0.1,0.1,0.2,0.1,16.1,12.2,14.1,6,RB
9,James Conner,PIT,19.0,12.8,15.2,75.2,54.8,65.5,1.0,0.5,0.7,4.4,2.8,3.2,28.9,23.3,25.4,0.2,0.0,0.1,0.1,0.2,0.1,16.0,12.8,13.9,6,RB
10,David Montgomery,CHI,18.0,14.2,16.5,74.3,58.5,67.6,1.0,0.3,0.6,3.8,2.0,2.7,27.6,16.0,20.7,0.2,0.0,0.1,0.1,0.2,0.1,15.7,11.0,13.1,6,RB
11,Todd Gurley,ATL,15.9,13.8,14.8,67.7,61.0,64.0,1.0,0.5,0.7,3.5,1.6,2.3,24.7,12.0,16.6,0.1,0.0,0.1,0.1,0.2,0.1,13.4,11.1,12.4,6,RB
12,Antonio Gibson,WAS,16.1,11.7,14.3,69.7,43.7,60.1,1.0,0.4,0.6,3.2,2.6,2.9,28.1,19.4,23.9,0.1,0.0,0.1,0.0,0.2,0.1,15.0,10.2,12.2,6,RB
13,Ronald Jones,TB,15.4,13.7,14.5,75.3,60.3,66.5,1.0,0.3,0.6,3.1,2.0,2.5,25.2,14.0,20.0,0.1,0.0,0.1,0.1,0.2,0.1,13.6,10.9,12.2,6,RB
14,Kenyan Drake,ARI,16.0,11.5,14.4,67.6,57.3,63.4,1.0,0.4,0.6,3.1,1.0,1.7,25.9,8.0,12.8,0.1,0.0,0.1,0.1,0.2,0.1,13.2,10.4,11.6,6,RB
15,David Johnson,HOU,15.8,14.0,15.1,68.4,56.9,61.0,0.6,0.0,0.3,3.7,2.4,2.9,37.4,19.0,25.8,0.2,0.0,0.1,0.1,0.2,0.1,12.7,7.6,11.2,6,RB
16,Devin Singletary,BUF,15.0,9.5,12.1,73.6,42.8,60.6,1.0,0.2,0.4,3.7,2.0,2.7,25.1,15.7,21.6,0.2,0.0,0.1,0.1,0.1,0.1,14.4,9.1,11.2,6,RB
17,Devonta Freeman,NYG,15.0,11.4,13.7,64.0,37.3,54.4,1.0,0.3,0.5,3.4,2.0,2.6,26.3,16.0,20.6,0.2,0.0,0.1,0.1,0.1,0.1,14.0,8.5,10.8,6,RB
18,Myles Gaskin,MIA,16.0,11.7,13.6,67.0,40.8,55.0,0.6,0.0,0.4,5.0,2.9,3.8,29.3,22.7,26.9,0.2,0.0,0.1,0.0,0.2,0.1,13.1,8.2,10.8,6,RB
19,Adrian Peterson,DET,17.8,12.0,15.0,75.9,51.0,64.0,1.0,0.3,0.5,1.8,0.0,1.0,12.7,3.0,8.1,0.1,0.0,0.0,0.1,0.2,0.1,11.4,9.5,10.2,6,RB
20,Phillip Lindsay,DEN,17.0,12.7,14.0,67.0,58.9,62.3,0.4,0.0,0.3,3.0,2.0,2.5,24.0,13.7,17.5,0.1,0.0,0.0,0.0,0.2,0.1,11.3,9.1,9.8,6,RB
21,Darrell Henderson,LAR,12.0,10.5,11.3,71.6,41.8,54.6,0.5,0.0,0.3,3.7,0.9,2.0,27.8,10.6,18.0,0.1,0.0,0.1,0.0,0.1,0.0,12.1,6.9,9.4,6,RB
22,Damien Harris,NE,19.0,10.3,13.6,72.0,49.3,57.5,1.0,0.1,0.4,2.6,0.0,1.0,15.3,2.5,7.2,0.1,0.0,0.0,0.1,0.2,0.1,13.5,7.8,9.0,6,RB
23,Mark Ingram,BAL,12.4,9.2,10.7,52.1,43.4,47.2,0.5,0.0,0.3,2.5,0.7,1.3,15.1,5.0,9.3,0.1,0.0,0.1,0.1,0.1,0.1,9.1,5.1,7.6,6,RB
24,Frank Gore,NYJ,13.8,11.0,12.6,57.4,38.3,49.3,0.3,0.0,0.2,1.8,0.8,1.3,11.5,4.0,8.7,0.1,0.0,0.0,0.0,0.1,0.0,9.0,4.6,6.9,6,RB
25,Chase Edmonds,ARI,7.5,4.5,5.4,37.4,12.0,23.2,0.3,0.0,0.2,3.8,2.1,3.1,28.5,20.4,23.6,0.4,0.0,0.2,0.0,0.1,0.0,8.9,4.3,6.5,6,RB
26,James White,NE,4.6,2.9,3.7,18.0,10.1,14.3,0.2,0.0,0.1,5.0,3.4,4.2,39.2,26.9,33.4,0.2,0.0,0.1,0.0,0.1,0.0,6.4,4.9,5.8,6,RB
27,D'Andre Swift,DET,7.2,3.3,4.8,30.0,15.2,20.0,0.2,0.0,0.1,4.1,2.5,3.1,31.4,20.4,26.0,0.2,0.0,0.1,0.0,0.1,0.1,7.2,4.3,5.7,6,RB
28,Rex Burkhead,NE,7.7,3.0,6.4,32.1,14.0,24.5,0.4,0.0,0.2,2.7,1.8,2.1,23.5,15.8,18.3,0.1,0.0,0.1,0.0,0.1,0.1,7.1,3.0,5.6,6,RB
29,Jerick McKinnon,SF,9.2,4.6,6.4,33.8,16.4,25.0,0.2,0.0,0.1,4.0,1.8,2.6,25.3,15.3,19.2,0.1,0.0,0.1,0.0,0.1,0.1,6.3,4.4,5.4,6,RB
30,Nyheim Hines,IND,5.7,3.0,4.7,23.8,11.5,19.0,0.2,0.0,0.1,3.9,2.7,3.1,29.9,19.4,23.7,0.2,0.0,0.1,0.0,0.1,0.0,7.0,3.7,5.3,6,RB
31,JD McKissic,WAS,5.7,3.3,4.5,22.9,15.7,19.4,0.2,0.0,0.1,3.6,2.6,3.1,29.8,19.8,24.9,0.1,0.0,0.1,0.0,0.4,0.1,6.5,4.8,5.2,6,RB
32,Jamaal Williams,GB,9.0,5.0,6.8,31.4,17.2,22.5,0.2,0.0,0.1,4.0,1.6,2.8,29.0,12.7,19.9,0.2,0.0,0.1,0.0,0.1,0.0,6.5,4.0,5.2,6,RB
33,Cam Akers,LAR,10.0,5.5,8.2,44.1,20.4,31.9,0.3,0.0,0.1,2.6,0.5,1.1,13.7,2.8,7.0,0.1,0.0,0.0,0.0,0.1,0.1,7.5,3.1,4.8,6,RB
34,Zack Moss,BUF,11.1,5.4,7.4,46.8,22.7,30.1,0.2,0.0,0.1,2.7,0.8,1.3,12.4,6.5,8.8,0.1,0.0,0.0,0.0,0.1,0.1,7.3,3.2,4.8,6,RB
35,JK Dobbins,BAL,7.3,2.5,4.9,29.6,10.5,21.0,0.2,0.0,0.1,4.2,1.2,2.1,31.0,9.0,16.8,0.1,0.0,0.1,0.0,0.1,0.1,5.3,3.5,4.6,6,RB
36,Gus Edwards,BAL,9.0,6.9,8.1,47.0,30.6,37.0,0.2,0.0,0.1,1.2,0.0,0.4,3.7,0.0,1.9,0.0,0.0,0.0,0.0,0.1,0.0,5.6,3.6,4.6,6,RB
37,Malcolm Brown,LAR,7.0,6.6,6.8,33.0,23.7,27.8,0.2,0.0,0.1,1.3,1.0,1.1,9.4,7.0,8.2,0.1,0.0,0.0,0.0,0.0,0.0,5.4,4.0,4.6,6,RB
38,Royce Freeman,DEN,8.6,4.0,7.1,33.5,17.0,26.5,0.2,0.0,0.1,2.7,1.0,1.8,18.4,10.0,12.8,0.1,0.0,0.0,0.0,0.1,0.0,6.4,2.7,4.6,6,RB
39,Duke Johnson,HOU,5.9,2.9,4.3,27.0,12.4,19.8,0.1,0.0,0.1,3.3,1.5,2.3,28.9,13.4,19.6,0.1,0.0,0.1,0.0,0.1,0.1,5.4,4.3,4.6,6,RB
40,Leonard Fournette,TB,12.0,3.2,7.1,36.2,13.2,26.3,0.4,0.0,0.2,2.2,0.8,1.3,12.1,4.9,9.5,0.0,0.0,0.0,0.0,0.1,0.0,7.1,2.7,4.5,6,RB
41,Cordarrelle Patterson,CHI,5.1,5.1,5.1,24.3,24.3,24.3,0.1,0.1,0.1,1.3,1.3,1.3,11.9,11.9,11.9,0.1,0.1,0.1,0.0,0.0,0.0,4.6,4.6,4.5,6,RB
42,Matt Breida,MIA,8.8,4.0,6.5,40.2,15.0,25.7,0.3,0.0,0.1,2.0,0.8,1.4,20.0,7.3,11.9,0.1,0.0,0.0,0.1,0.1,0.1,6.9,3.4,4.5,6,RB
43,Brian Hill,ATL,7.0,4.8,5.9,37.5,20.5,26.7,0.2,0.0,0.1,2.0,0.9,1.4,15.1,6.5,10.1,0.1,0.0,0.0,0.0,0.1,0.1,5.3,3.5,4.3,6,RB
44,Mike Boone,MIN,8.6,5.0,6.8,41.1,10.1,28.8,0.5,0.0,0.2,2.0,0.1,0.8,7.2,0.3,3.4,0.1,0.0,0.0,0.0,0.1,0.0,6.9,1.9,4.3,6,RB
45,Lamical Perine,NYJ,8.5,6.8,7.4,34.8,15.0,27.8,0.2,0.0,0.1,2.1,0.5,1.2,11.0,3.7,7.4,0.1,0.0,0.0,0.0,0.1,0.1,5.6,2.6,4.2,6,RB
46,D'Ernest Johnson,CLE,8.4,5.0,7.0,39.8,16.5,27.5,0.3,0.0,0.1,2.3,0.4,1.0,10.7,4.2,7.0,0.1,0.0,0.0,0.0,0.1,0.1,5.9,2.6,4.2,6,RB
47,Ke'Shawn Vaughn,TB,7.0,2.5,4.5,22.2,10.5,17.1,0.2,0.0,0.1,2.2,1.2,1.8,22.3,7.0,12.2,0.2,0.0,0.1,0.0,0.2,0.1,6.5,2.6,3.8,6,RB
48,Devine Ozigbo,JAC,3.0,3.0,3.0,13.5,13.5,13.5,0.1,0.1,0.1,1.2,1.2,1.2,12.2,12.2,12.2,0.1,0.1,0.1,0.0,0.0,0.0,3.8,3.8,3.8,6,RB
49,Tony Pollard,DAL,7.5,3.9,5.0,30.3,15.0,21.9,0.2,0.0,0.1,2.3,1.0,1.3,11.7,5.4,8.2,0.1,0.0,0.0,0.0,0.1,0.1,5.0,2.3,3.7,6,RB
50,Kerryon Johnson,DET,7.5,3.0,4.9,28.7,13.0,21.3,0.2,0.0,0.1,1.9,0.5,1.1,9.3,4.0,6.7,0.1,0.0,0.0,0.0,0.1,0.1,5.1,1.7,3.6,6,RB
51,Jordan Howard,MIA,6.2,6.1,6.2,16.8,14.8,15.8,0.5,0.0,0.3,1.0,0.3,0.7,2.4,1.8,2.1,0.0,0.0,0.0,0.0,0.1,0.1,4.9,4.9,3.2,6,RB
52,Benny Snell,PIT,8.3,3.0,5.3,34.1,12.0,22.9,0.3,0.0,0.1,1.0,0.1,0.6,6.0,0.0,2.8,0.0,0.0,0.0,0.0,0.1,0.1,4.5,1.2,3.1,6,RB
53,Jeremy McNichols,TEN,5.7,2.2,4.5,24.6,9.3,16.2,0.2,0.0,0.1,1.7,0.6,1.1,11.4,5.2,7.4,0.1,0.0,0.0,0.0,0.1,0.0,4.4,2.4,3.1,6,RB
54,Darrel Williams,KC,7.5,1.9,3.6,21.0,7.8,12.1,0.2,0.0,0.1,4.0,0.6,1.8,15.4,4.4,11.1,0.1,0.0,0.0,0.0,0.1,0.1,3.5,1.3,2.9,6,RB
55,Wayne Gallman,NYG,6.8,3.0,4.8,26.9,14.0,19.2,0.2,0.0,0.1,3.1,0.0,1.1,11.9,0.0,6.0,0.0,0.0,0.0,0.0,0.1,0.1,3.7,1.4,2.9,6,RB
56,Jordan Wilkins,IND,5.6,2.0,4.1,28.3,7.0,20.6,0.2,0.0,0.1,1.1,0.2,0.6,5.7,1.9,3.7,0.0,0.0,0.0,0.0,0.1,0.0,3.9,1.2,2.9,6,RB
57,Dion Lewis,NYG,5.1,1.1,2.7,17.1,4.6,9.6,0.1,0.0,0.0,2.6,1.6,1.9,18.8,8.3,13.4,0.1,0.0,0.0,0.0,0.0,0.0,3.3,2.3,2.7,6,RB
58,Anthony McFarland,PIT,5.0,2.0,3.7,18.6,9.0,14.1,0.2,0.0,0.1,1.6,0.5,0.9,11.0,2.8,6.5,0.1,0.0,0.0,0.0,0.1,0.0,4.0,1.9,2.6,6,RB
59,Giovani Bernard,CIN,4.3,0.9,2.3,13.9,3.6,8.1,0.1,0.0,0.0,2.3,1.5,1.9,16.0,9.9,14.3,0.1,0.0,0.0,0.0,0.1,0.0,3.3,2.0,2.5,6,RB
60,Boston Scott,PHI,5.2,2.0,3.6,16.6,7.9,12.0,0.1,0.0,0.1,4.0,0.6,1.7,13.5,4.8,9.4,0.0,0.0,0.0,0.0,0.1,0.0,2.8,1.8,2.5,6,RB
61,Trenton Cannon,CAR,4.6,1.9,3.3,19.2,5.8,11.3,0.2,0.0,0.1,1.8,0.3,1.0,10.9,2.2,6.6,0.1,0.0,0.0,0.0,0.0,0.0,3.7,1.6,2.4,6,RB
62,Ito Smith,ATL,4.6,1.4,2.7,15.0,5.5,10.5,0.1,0.0,0.1,1.9,0.6,1.3,9.4,3.7,7.6,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.3,2.3,6,RB
63,Kyle Juszczyk,SF,1.8,0.5,0.9,6.5,0.0,3.0,0.1,0.0,0.0,2.8,1.0,1.6,19.0,9.7,14.1,0.1,0.0,0.1,0.0,0.2,0.0,2.9,1.8,2.2,6,RB
64,Peyton Barber,WAS,8.0,1.8,3.9,22.0,6.7,12.6,0.2,0.0,0.1,1.5,0.0,0.5,4.6,0.0,2.4,0.0,0.0,0.0,0.0,0.1,0.0,2.7,0.7,2.0,6,RB
65,Jeff Wilson,SF,5.1,1.3,3.2,21.0,5.3,12.6,0.1,0.0,0.1,2.2,0.0,0.6,8.2,0.0,3.5,0.0,0.0,0.0,0.0,0.1,0.1,2.6,1.3,2.0,6,RB
66,LeSean McCoy,TB,5.5,0.5,2.3,11.1,2.1,6.4,0.1,0.0,0.0,2.0,0.2,1.1,14.6,1.5,7.1,0.1,0.0,0.0,0.0,0.0,0.0,2.7,0.8,1.8,6,RB
67,Malcolm Perry,MIA,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.8,0.8,0.8,11.3,11.3,11.3,0.1,0.1,0.1,0.0,0.0,0.0,1.8,1.8,1.8,6,RB
68,Dontrell Hilliard,CLE,3.4,1.7,2.6,11.2,4.7,7.8,0.1,0.0,0.1,2.2,0.5,1.1,11.7,3.9,6.6,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.7,6,RB
69,Lynn Bowden,MIA,3.2,0.7,1.8,10.6,3.0,7.6,0.1,0.0,0.0,1.2,0.6,0.8,8.5,3.3,5.4,0.1,0.0,0.0,0.0,0.0,0.0,1.8,1.2,1.7,6,RB
70,Jeremy Cox,DEN,0.0,0.0,0.0,9.3,9.3,9.3,0.1,0.1,0.1,0.5,0.5,0.5,3.2,3.2,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1.7,6,RB
71,Darwin Thompson,KC,5.0,5.0,5.0,16.5,7.6,12.0,0.1,0.0,0.0,3.8,0.6,2.2,4.0,3.6,3.8,0.0,0.0,0.0,0.0,0.1,0.1,1.6,1.6,1.7,6,RB
72,Ty Johnson,NYJ,4.4,0.7,2.5,13.6,2.9,9.7,0.1,0.0,0.0,1.9,0.6,0.9,5.9,2.5,4.4,0.0,0.0,0.0,0.0,0.1,0.0,2.6,1.1,1.6,6,RB
73,TJ Yeldon,BUF,3.2,0.8,1.8,13.0,3.1,8.6,0.1,0.0,0.0,2.0,0.2,0.8,9.5,1.8,5.1,0.1,0.0,0.0,0.0,0.1,0.0,2.6,0.8,1.6,6,RB
74,Salvon Ahmed,MIA,0.0,0.0,0.0,8.7,8.7,8.7,0.1,0.1,0.1,0.4,0.4,0.4,2.8,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.6,6,RB
75,Corey Clement,PHI,3.2,3.2,3.2,9.5,6.0,7.7,0.0,0.0,0.0,1.5,0.5,1.0,6.7,4.7,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.5,6,RB
76,Ameer Abdullah,MIN,2.6,1.0,1.7,10.4,4.8,6.8,0.1,0.0,0.0,1.1,0.4,0.7,7.4,2.7,5.2,0.1,0.0,0.0,0.0,0.0,0.0,2.0,0.8,1.5,6,RB
77,Eno Benjamin,ARI,2.3,1.8,2.0,8.9,6.9,8.1,0.1,0.0,0.1,0.9,0.3,0.6,3.0,2.4,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.7,1.5,6,RB
78,JaMycal Hasty,SF,3.1,2.0,2.6,10.4,5.4,8.5,0.1,0.0,0.1,1.1,0.1,0.5,3.2,0.9,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.2,1.4,6,RB
79,Artavis Pierce,CHI,1.7,1.7,1.7,8.3,4.1,6.2,0.1,0.0,0.1,0.7,0.1,0.4,3.6,0.6,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.1,1.3,6,RB
80,Jaylen Samuels,PIT,3.2,1.8,2.5,7.4,3.0,5.4,0.0,0.0,0.0,1.7,0.5,1.1,8.1,3.1,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.9,1.2,6,RB
81,Ryan Nall,CHI,3.6,1.7,2.7,12.3,0.0,6.8,0.1,0.0,0.0,1.3,0.4,0.7,3.8,2.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.4,1.2,6,RB
82,AJ Dillon,GB,3.9,0.5,2.0,13.9,1.7,8.7,0.1,0.0,0.0,1.3,0.0,0.4,4.2,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,1.2,6,RB
83,JJ Taylor,NE,2.6,1.5,2.1,10.6,4.7,7.7,0.1,0.0,0.1,0.6,0.1,0.4,1.5,0.7,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1.2,6,RB
84,Josh Adams,NYJ,3.7,1.6,2.6,8.9,7.1,8.0,0.1,0.0,0.1,1.2,0.0,0.6,1.2,0.2,0.7,0.0,0.0,0.0,0.0,0.1,0.0,1.3,1.3,1.1,6,RB
85,Ryquell Armstead,JAC,1.9,1.6,1.7,5.6,4.4,5.0,0.0,0.0,0.0,1.6,0.3,0.9,3.2,3.2,3.2,0.1,0.0,0.1,0.0,0.0,0.0,1.5,1.5,1.1,6,RB
86,Justice Hill,BAL,1.9,1.8,1.8,6.7,5.9,6.3,0.1,0.0,0.1,1.1,0.2,0.6,2.0,1.8,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.1,6,RB
87,CJ Ham,MIN,1.1,0.3,0.7,5.0,1.2,2.8,0.1,0.0,0.0,1.0,0.5,0.7,7.9,4.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.8,1.1,6,RB
88,Alex Armah,CAR,2.1,0.9,1.4,12.1,0.8,5.7,0.1,0.0,0.1,1.0,0.2,0.4,2.7,0.9,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.3,1.1,6,RB
89,CJ Prosise,HOU,2.7,2.7,2.7,5.8,4.1,4.9,0.0,0.0,0.0,1.8,0.4,1.1,7.6,2.5,5.1,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.9,1.1,6,RB
90,Qadree Ollison,ATL,1.7,1.1,1.4,5.5,3.0,4.2,0.2,0.0,0.1,0.4,0.1,0.2,0.9,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,1.1,6,RB
91,DeAndre Washington,KC,2.4,1.7,2.1,6.2,5.2,5.7,0.1,0.0,0.1,0.8,0.2,0.5,2.8,1.7,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.1,6,RB
92,Jakob Johnson,NE,2.3,2.3,2.3,7.0,7.0,7.0,0.0,0.0,0.0,0.9,0.9,0.9,2.9,2.9,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,RB
93,Dare Ogunbowale,JAC,0.9,0.9,0.9,1.3,0.0,0.7,0.0,0.0,0.0,1.5,0.6,1.1,8.8,6.4,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,6,RB
94,Samaje Perine,CIN,1.3,1.3,1.3,7.5,4.2,5.9,0.0,0.0,0.0,1.2,0.4,0.8,2.9,1.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.9,6,RB
95,Patrick Laird,MIA,2.4,1.7,2.1,7.7,2.7,5.1,0.0,0.0,0.0,0.9,0.3,0.6,4.9,2.4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.9,6,RB
96,Rico Dowdle,DAL,0.0,0.0,0.0,3.5,3.5,3.5,0.0,0.0,0.0,0.3,0.3,0.3,2.7,2.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,6,RB
97,Jason Huntley,PHI,2.2,2.2,2.2,6.8,6.8,6.8,0.0,0.0,0.0,0.8,0.8,0.8,2.1,2.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,6,RB
98,Reggie Gilliam,BUF,1.5,1.1,1.3,5.8,0.0,3.4,0.0,0.0,0.0,0.6,0.2,0.5,4.4,1.7,2.6,0.1,0.0,0.0,0.0,0.0,0.0,1.6,0.3,0.8,6,RB
99,Trayveon Williams,CIN,1.7,0.8,1.2,6.2,2.2,4.2,0.1,0.0,0.1,0.3,0.1,0.2,0.9,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.8,6,RB
100,Patrick Ricard,BAL,2.0,0.1,0.8,6.4,-0.8,1.5,0.0,0.0,0.0,0.8,0.6,0.7,4.6,2.0,3.4,0.2,0.0,0.1,0.0,0.1,0.0,1.6,0.3,0.8,6,RB
101,Andy Janovich,CLE,0.9,0.4,0.6,4.9,0.7,2.8,0.0,0.0,0.0,1.0,0.3,0.6,6.7,1.9,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.8,6,RB
102,Chandler Cox,MIA,1.5,0.0,0.7,4.3,0.0,2.0,0.0,0.0,0.0,0.8,0.4,0.6,5.7,1.8,3.3,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.6,0.6,6,RB
103,Elijhaa Penny,NYG,1.5,1.5,1.5,3.5,3.4,3.5,0.0,0.0,0.0,0.7,0.3,0.5,1.9,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.6,6,RB
104,Bruce Miller,JAC,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4,0.4,0.4,3.3,3.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,6,RB
105,Keith Smith,ATL,2.1,0.3,1.2,6.5,0.5,2.7,0.0,0.0,0.0,0.8,0.5,0.6,2.6,2.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.5,6,RB
106,Anthony Sherman,KC,1.5,1.5,1.5,4.1,4.1,4.1,0.0,0.0,0.0,0.5,0.5,0.5,1.3,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6,RB
107,Khari Blasingame,TEN,1.1,1.1,1.1,3.2,0.0,1.6,0.0,0.0,0.0,0.5,0.3,0.4,2.7,1.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,6,RB
108,Taiwan Jones,BUF,0.6,0.4,0.5,2.5,0.1,1.4,0.0,0.0,0.0,0.4,0.1,0.2,4.2,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.4,6,RB
109,Xavier Jones,LAR,0.0,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.3,0.3,0.3,1.8,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,6,RB
110,Cullen Gillaspia,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,1.1,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,6,RB
111,John Lovett,GB,0.2,0.2,0.2,0.8,0.3,0.5,0.0,0.0,0.0,0.2,0.1,0.2,0.7,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,6,RB
112,Buddy Howell,HOU,0.3,0.3,0.3,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,6,RB
