,Player,Position,Salary,DK_Points,DK_Value,Points Rank,Value Rank,FPTS,%Drafted,Real_Value
205,Tyler Eifert,TE,2800,6.19,452.3424878836834,16,12,2.2,0.24,1272.7272727272725
206,Noah Fant,TE,3700,7.960000000000001,464.8241206030152,12,13,1.5,0.19,2466.6666666666665
207,Jonnu Smith,TE,3300,6.91,477.56874095513746,15,14,2.0,0.24,1650.0
208,Vance McDonald,TE,3400,7.08,480.225988700565,14,15,5.1,0.1,666.6666666666667
209,Cameron Brate,TE,3100,6.130000000000001,505.7096247960848,17,16,1.5,0.05,2066.6666666666665
210,Jimmy Graham,TE,3800,7.24,524.8618784530387,13,17,2.6,0.16,1461.5384615384617
211,Tyler Higbee,TE,2500,4.550000000000002,549.4505494505494,21,18,26.7,76.21,93.63295880149813
212,Nick Boyle,TE,2700,4.84,557.8512396694215,19,19,1.4,0.16,1928.571428571429
213,O.J. Howard,TE,3000,5.19,578.0346820809249,18,20,11.1,0.01,270.27027027027026
214,Foster Moreau,TE,2500,4.18,598.0861244019139,22,21,2.5,0.01,1000.0
215,C.J. Uzomah,TE,2500,4.01,623.4413965087283,25,22,0.0,0.0,9999.0
216,Hayden Hurst,TE,2500,3.82,654.4502617801047,26,23,5.1,0.01,490.1960784313726
217,Jeremy Sprinkle,TE,2700,4.1,658.5365853658537,23,24,5.6,0.01,482.1428571428572
218,Mo Alie-Cox,TE,2500,3.73,670.2412868632707,27,25,0.0,0.0,9999.0
219,Nick O'Leary,TE,3200,4.67,685.2248394004282,20,26,1.6,0.08,2000.0
220,Anthony Firkser,TE,2500,3.64,686.8131868131867,29,27,0.0,0.0,9999.0
221,Charles Clay,TE,2600,3.69,704.6070460704608,28,28,4.9,0.01,530.6122448979592
222,Maxx Williams,TE,2600,3.47,749.2795389048991,31,29,0.0,0.01,9999.0
223,Kaden Smith,TE,2900,3.61,803.3240997229918,30,30,13.0,0.97,223.0769230769231
224,Demetrius Harris,TE,2900,3.45,840.5797101449275,32,31,3.3,0.01,878.7878787878789
225,Clive Walford,TE,2500,2.97,841.7508417508417,34,32,0.0,0.0,9999.0
226,Ricky Seals-Jones,TE,2600,3.02,860.9271523178807,33,33,0.0,0.02,9999.0
227,David Njoku,TE,3500,4.01,872.8179551122197,24,34,0.0,0.01,9999.0
228,Marcedes Lewis,TE,2500,2.7,925.9259259259261,35,35,0.0,0.0,9999.0
229,Ben Koyack,TE,2500,2.62,954.1984732824428,36,36,0.0,0.0,9999.0
230,Deon Yelder,TE,2500,2.33,1072.9613733905578,37,37,0.0,0.01,9999.0
231,Ian Thomas,TE,2500,2.26,1106.1946902654865,38,38,0.0,0.0,9999.0
232,Hale Hentges,TE,2500,2.05,1219.5121951219514,40,39,0.0,0.0,9999.0
233,Durham Smythe,TE,2500,1.91,1308.9005235602094,41,40,0.0,0.0,9999.0
234,Jace Sternberger,TE,2500,1.9,1315.7894736842104,42,41,0.0,0.0,9999.0
235,Jeff Heuerman,TE,2500,1.87,1336.898395721925,43,42,0.0,0.0,9999.0
236,MyCole Pruitt,TE,2500,1.83,1366.120218579235,45,43,0.0,0.0,9999.0
237,Nick Vannett,TE,2500,1.79,1396.6480446927374,46,44,0.0,0.0,9999.0
238,Derek Carrier,TE,2500,1.77,1412.4293785310733,47,45,0.0,0.0,9999.0
239,Scott Simonson,TE,2800,1.86,1505.3763440860214,44,46,0.0,0.0,9999.0
240,Robert Tonyan,TE,2500,1.55,1612.9032258064515,48,47,0.0,0.0,9999.0
241,Daniel Brown,TE,2500,1.52,1644.7368421052633,49,48,0.0,0.0,9999.0
242,Ross Dwelley,TE,3500,2.1100000000000003,1658.767772511848,39,49,0.0,0.01,9999.0
243,Andrew Beck,TE,2500,1.48,1689.1891891891892,50,50,0.0,0.0,9999.0
244,Virgil Green,TE,2500,1.4,1785.7142857142858,51,51,0.0,0.0,9999.0
245,Zach Gentry,TE,2500,1.31,1908.3969465648847,52,52,0.0,0.0,9999.0
246,Jordan Leggett,TE,2500,1.16,2155.172413793104,53,53,0.0,0.0,9999.0
247,Troy Fumagalli,TE,2500,1.16,2155.172413793104,54,54,0.0,0.0,9999.0
248,Tanner Hudson,TE,2500,1.1,2272.7272727272725,55,55,0.0,0.0,9999.0
249,Blake Bell,TE,2600,1.04,2500.0,56,56,0.0,0.01,9999.0
250,Stephen Carlson,TE,2500,1.0,2500.0,57,57,0.0,0.0,9999.0
219,Jack Doyle,TE,4600,13.56,339.23303834808263,4,1,4.7,18.5,978.7234042553192
220,Darren Waller,TE,5800,16.07,360.9209707529558,2,2,12.3,8.84,471.5447154471544
221,Jared Cook,TE,4200,11.42,367.7758318739054,8,3,20.4,0.56,205.8823529411765
222,George Kittle,TE,5900,15.95,369.9059561128528,3,4,18.7,3.13,315.5080213903743
223,Hunter Henry,TE,5100,13.53,376.940133037694,5,5,11.9,1.31,428.57142857142856
224,Ian Thomas,TE,2500,6.58,379.9392097264438,18,6,16.7,63.24,149.70059880239518
225,Travis Kelce,TE,6200,16.119999999999994,384.6153846153847,1,7,19.0,1.21,326.3157894736842
226,Mike Gesicki,TE,4000,10.34,386.84719535783364,9,8,1.6,1.68,2500.0
227,Noah Fant,TE,3400,8.69,391.25431530494825,12,9,24.3,0.21,139.91769547325103
228,Ryan Griffin,TE,4100,9.57,428.4221525600837,11,10,1.8,0.23,2277.777777777778
229,Mark Andrews,TE,5600,12.75,439.2156862745097,6,11,2.4,0.19,2333.333333333333
230,Kyle Rudolph,TE,4400,9.760000000000002,450.81967213114746,10,12,3.1,0.81,1419.354838709677
231,Jonnu Smith,TE,3100,6.6999999999999975,462.68656716417917,15,13,11.9,0.15,260.5042016806723
232,Dawson Knox,TE,2900,6.19,468.4975767366722,20,14,4.7,0.02,617.0212765957448
233,Darren Fells,TE,3200,6.8000000000000025,470.5882352941177,14,15,2.2,0.27,1454.5454545454545
234,O.J. Howard,TE,3200,6.68,479.0419161676648,16,16,11.3,0.16,283.18584070796464
235,Austin Hooper,TE,6000,12.22,490.9983633387889,7,17,5.2,0.09,1153.8461538461538
236,Tyler Eifert,TE,2800,5.35,523.3644859813085,21,18,8.9,0.06,314.6067415730337
237,Jeremy Sprinkle,TE,2800,5.300000000000002,528.3018867924527,22,19,0.0,0.02,9999.0
238,Jimmy Graham,TE,3600,6.65,541.3533834586466,17,20,7.9,0.12,455.69620253164567
239,Vance McDonald,TE,4300,7.88,545.6852791878173,13,21,1.3,0.71,3307.6923076923076
240,Hayden Hurst,TE,2500,4.54,550.6607929515418,25,22,16.3,0.06,153.3742331288344
241,David Njoku,TE,3500,6.3400000000000025,552.0504731861198,19,23,1.4,0.44,2500.0
242,Cameron Brate,TE,2900,5.050000000000002,574.2574257425741,23,24,13.0,0.02,223.0769230769231
243,Foster Moreau,TE,2500,4.33,577.3672055427252,29,25,10.4,0.01,240.38461538461542
244,Jordan Akins,TE,2800,4.77,587.0020964360588,24,26,8.9,0.01,314.6067415730337
245,Logan Thomas,TE,2600,4.380000000000001,593.607305936073,28,27,4.1,0.06,634.1463414634147
246,Nick O'Leary,TE,2700,4.53,596.0264900662253,26,28,0.0,0.0,9999.0
247,Anthony Firkser,TE,2700,4.41,612.2448979591836,27,29,4.9,0.01,551.0204081632653
248,Jeff Heuerman,TE,2600,4.11,632.603406326034,32,30,0.0,0.0,9999.0
249,Nick Boyle,TE,2700,4.2,642.8571428571427,30,31,9.0,0.01,300.0
250,C.J. Uzomah,TE,2700,4.130000000000001,653.7530266343824,31,32,1.4,0.02,1928.571428571429
251,Ross Travis,TE,2600,3.86,673.5751295336787,33,33,1.1,0.02,2363.6363636363635
252,Jesse James,TE,2500,3.62,690.6077348066298,35,34,3.3,0.01,757.5757575757576
253,Matt LaCosse,TE,2500,3.31,755.2870090634441,38,35,0.0,0.0,9999.0
254,Josh Hill,TE,2500,3.22,776.3975155279503,39,36,0.0,0.0,9999.0
255,Charles Clay,TE,2700,3.46,780.3468208092488,36,37,0.0,0.0,9999.0
256,Marcedes Lewis,TE,2500,3.12,801.2820512820513,40,38,1.5,0.01,1666.666666666667
257,Demetrius Harris,TE,2800,3.4,823.5294117647059,37,39,0.0,0.0,9999.0
258,Jaeden Graham,TE,3300,3.78,873.0158730158728,34,40,0.0,0.0,9999.0
259,Maxx Williams,TE,2500,2.7900000000000005,896.0573476702507,41,41,0.0,0.0,9999.0
260,Ricky Seals-Jones,TE,2600,2.74,948.905109489051,42,42,3.2,0.01,812.5
261,Tyler Kroft,TE,2500,1.94,1288.659793814433,44,43,0.0,0.0,9999.0
262,Clive Walford,TE,2500,1.9,1315.7894736842104,45,44,0.0,0.0,9999.0
263,Andrew Beck,TE,2500,1.87,1336.898395721925,47,45,0.0,0.0,9999.0
264,Daniel Brown,TE,2500,1.87,1336.898395721925,46,46,0.0,0.0,9999.0
265,Durham Smythe,TE,2500,1.85,1351.3513513513512,49,47,0.0,0.0,9999.0
266,Mo Alie-Cox,TE,2500,1.85,1351.3513513513512,48,48,0.0,0.0,9999.0
267,Nick Vannett,TE,3000,2.05,1463.4146341463415,43,49,0.0,0.01,9999.0
268,Robert Tonyan,TE,2500,1.6800000000000002,1488.0952380952374,50,50,0.0,0.0,9999.0
269,Chris Manhertz,TE,2500,1.5699999999999998,1592.3566878980896,51,51,0.0,0.0,9999.0
270,Zach Gentry,TE,2500,1.42,1760.5633802816903,53,52,0.0,0.0,9999.0
271,Hale Hentges,TE,2500,1.41,1773.0496453900712,54,53,0.0,0.0,9999.0
272,Derek Carrier,TE,2600,1.45,1793.103448275862,52,54,0.0,0.0,9999.0
273,Garrett Celek,TE,2500,1.35,1851.8518518518522,55,55,0.0,0.0,9999.0
274,Ryan Izzo,TE,2500,1.3,1923.0769230769226,56,56,0.0,0.0,9999.0
275,Tanner Hudson,TE,2500,1.27,1968.5039370078741,57,57,0.0,0.0,9999.0
276,Virgil Green,TE,2500,1.26,1984.1269841269839,58,58,0.0,0.0,9999.0
277,Tyler Conklin,TE,2500,1.2400000000000002,2016.129032258064,59,59,0.0,0.0,9999.0
278,Ben Koyack,TE,2500,1.2000000000000002,2083.333333333333,60,60,0.0,0.0,9999.0
279,Ross Dwelley,TE,2500,1.15,2173.913043478261,61,61,0.0,0.0,9999.0
280,Luke Stocker,TE,2500,1.14,2192.9824561403507,62,62,0.0,0.0,9999.0
281,Stephen Carlson,TE,2500,1.08,2314.8148148148152,63,63,0.0,0.01,9999.0
282,Blake Bell,TE,2500,1.07,2336.448598130841,64,64,0.0,0.0,9999.0
283,MyCole Pruitt,TE,2500,1.04,2403.846153846154,65,65,5.2,0.01,480.76923076923083
284,Deon Yelder,TE,2500,1.03,2427.184466019417,66,66,0.0,0.0,9999.0
285,Jace Sternberger,TE,2500,1.01,2475.247524752476,67,67,0.0,0.0,9999.0
286,Tommy Sweeney,TE,2500,1.0,2500.0,68,68,0.0,0.0,9999.0
287,Troy Fumagalli,TE,2500,1.0,2500.0,69,69,0.0,0.0,9999.0
218,Tyler Higbee,TE,3900,13.76,283.43023255813955,5,1,26.1,63.17,149.42528735632186
219,Ian Thomas,TE,3100,9.63,321.9106957424715,11,2,4.3,29.35,720.9302325581397
220,Darren Waller,TE,5500,16.07,342.25264467952707,4,3,23.2,3.6,237.0689655172414
221,Mike Gesicki,TE,4000,11.1,360.3603603603604,9,4,8.7,0.15,459.77011494252883
222,Jacob Hollister,TE,3800,10.46,363.2887189292543,10,5,5.3,0.07,716.9811320754718
223,Zach Ertz,TE,6000,16.32,367.6470588235293,3,6,17.1,7.29,350.8771929824561
224,George Kittle,TE,6200,16.79,369.26742108397866,1,7,29.4,1.2,210.88435374149657
225,Darren Fells,TE,3200,8.610000000000001,371.66085946573753,13,8,1.2,0.1,2666.666666666667
226,Dallas Goedert,TE,4300,11.12,386.6906474820144,8,9,10.5,1.05,409.5238095238095
227,Travis Kelce,TE,6500,16.78,387.36591179976165,2,10,28.2,0.92,230.49645390070918
228,Austin Hooper,TE,5000,12.81,390.3200624512101,7,11,5.0,1.19,1000.0
229,Hunter Henry,TE,5200,12.95,401.54440154440164,6,12,3.9,0.13,1333.3333333333333
230,Jonnu Smith,TE,3500,8.350000000000001,419.1616766467064,14,13,16.7,0.07,209.5808383233533
231,O.J. Howard,TE,3500,8.17,428.3965728274174,17,14,8.6,1.08,406.9767441860465
232,Kaden Smith,TE,3600,8.33,432.1728691476591,15,15,6.8,0.21,529.4117647058823
233,Jason Witten,TE,3700,8.25,448.4848484848485,16,16,13.6,0.06,272.0588235294117
234,Noah Fant,TE,4100,9.12,449.56140350877195,12,17,7.6,0.1,539.4736842105264
235,Logan Thomas,TE,2600,5.73,453.75218150087255,22,18,0.0,0.02,9999.0
236,Kyle Rudolph,TE,3800,7.99,475.5944931163955,18,19,7.8,0.09,487.1794871794871
237,Nick O'Leary,TE,3100,6.029999999999999,514.0961857379768,21,20,0.0,0.01,9999.0
238,Jesper Horsted,TE,2500,4.8100000000000005,519.7505197505197,27,21,0.9,0.02,9999.0
239,Tyler Eifert,TE,2800,5.359999999999999,522.3880597014926,25,22,7.4,0.03,378.3783783783784
240,Jesse James,TE,2500,4.75,526.3157894736842,28,23,0.0,0.0,9999.0
241,Jordan Akins,TE,3000,5.51,544.464609800363,23,24,2.7,0.02,1111.111111111111
242,Jeremy Sprinkle,TE,2700,4.619999999999999,584.4155844155845,29,25,3.3,0.01,818.1818181818182
243,David Njoku,TE,4200,7.16,586.5921787709498,19,26,0.0,0.05,9999.0
244,Jimmy Graham,TE,3600,6.109999999999999,589.1980360065468,20,27,1.0,0.03,9999.0
245,Blake Jarwin,TE,3000,4.93,608.5192697768762,26,28,6.0,0.01,500.0
246,Matt LaCosse,TE,2600,4.24,613.2075471698113,31,29,5.2,0.01,500.0
247,Cameron Brate,TE,3400,5.5,618.1818181818181,24,30,6.3,0.04,539.6825396825396
248,Anthony Firkser,TE,2700,4.3100000000000005,626.4501160092808,30,31,1.7,0.09,1588.235294117647
249,Jeff Heuerman,TE,2600,4.15,626.5060240963855,32,32,0.0,0.0,9999.0
250,Derek Carrier,TE,2500,3.32,753.0120481927713,34,33,0.0,0.0,9999.0
251,C.J. Uzomah,TE,2500,3.27,764.525993883792,35,34,0.0,0.0,9999.0
252,Maxx Williams,TE,2500,3.12,801.2820512820513,36,35,0.0,0.0,9999.0
253,Marcedes Lewis,TE,2500,3.0800000000000005,811.6883116883115,37,36,0.0,0.0,9999.0
254,Joshua Perkins,TE,2500,3.03,825.0825082508252,38,37,0.0,0.02,9999.0
255,Charles Clay,TE,3100,3.62,856.353591160221,33,38,0.0,0.0,9999.0
256,J.P. Holtz,TE,2500,2.67,936.3295880149813,39,39,0.0,0.0,9999.0
257,Demetrius Harris,TE,2900,2.46,1178.8617886178865,41,40,2.3,0.01,1260.8695652173915
258,Durham Smythe,TE,2500,2.03,1231.5270935960589,42,41,0.0,0.0,9999.0
259,Ryan Izzo,TE,2500,2.0,1250.0,43,42,0.0,0.0,9999.0
260,Andrew Beck,TE,2500,1.99,1256.2814070351758,44,43,0.0,0.0,9999.0
261,Ricky Seals-Jones,TE,3200,2.52,1269.8412698412699,40,44,16.9,0.03,189.3491124260356
262,Stephen Carlson,TE,2500,1.89,1322.7513227513227,45,45,0.0,0.0,9999.0
263,Jaeden Graham,TE,2800,1.89,1481.4814814814813,46,46,0.0,0.0,9999.0
264,Chris Manhertz,TE,2500,1.6800000000000002,1488.0952380952374,47,47,0.0,0.0,9999.0
265,Isaac Nauta,TE,2500,1.63,1533.7423312883434,48,48,0.0,0.0,9999.0
266,Robert Tonyan,TE,2500,1.62,1543.20987654321,49,49,0.0,0.0,9999.0
267,Clive Walford,TE,2500,1.61,1552.7950310559006,50,50,0.0,0.0,9999.0
268,Troy Fumagalli,TE,2500,1.61,1552.7950310559006,51,51,0.0,0.0,9999.0
269,Ben Koyack,TE,2500,1.58,1582.2784810126584,52,52,0.0,0.0,9999.0
270,Luke Stocker,TE,2500,1.4500000000000002,1724.1379310344823,53,53,0.0,0.0,9999.0
271,MyCole Pruitt,TE,2500,1.41,1773.0496453900707,54,54,0.0,0.0,9999.0
272,Virgil Green,TE,2500,1.31,1908.3969465648847,55,55,0.0,0.0,9999.0
273,Hale Hentges,TE,2500,1.23,2032.520325203252,56,56,0.0,0.0,9999.0
274,Jace Sternberger,TE,2500,1.23,2032.520325203252,57,57,0.0,0.0,9999.0
275,Tyler Conklin,TE,2500,1.23,2032.520325203252,58,58,0.0,0.0,9999.0
276,Scott Simonson,TE,2500,1.2200000000000002,2049.180327868852,59,59,0.0,0.0,9999.0
277,Tanner Hudson,TE,2500,1.1,2272.7272727272725,60,60,0.0,0.0,9999.0
278,Seth DeValve,TE,2500,1.07,2336.448598130841,61,61,0.0,0.0,9999.0
279,Luke Willson,TE,2500,1.06,2358.490566037736,62,62,0.0,0.0,9999.0
280,Deon Yelder,TE,2500,1.03,2427.184466019417,63,63,0.0,0.0,9999.0
92,Cethan Carter,TE,2700,1.7800000000000002,1516.8539325842694,56,53,0.0,0.0,9999.0
193,Austin Hooper,TE,4400,14.03,313.6136849607983,3,1,15.2,74.05,289.4736842105264
194,Noah Fant,TE,3700,10.78,343.2282003710575,9,2,3.0,0.71,1233.3333333333333
195,Jacob Hollister,TE,4200,10.81,388.52913968547654,8,3,11.4,8.39,368.4210526315789
196,Mike Gesicki,TE,3600,9.23,390.0325027085591,11,4,26.2,2.38,137.40458015267177
197,Jack Doyle,TE,4500,11.39,395.0834064969272,6,5,3.7,0.57,1216.2162162162165
198,Dallas Goedert,TE,4100,10.28,398.83268482490274,10,6,24.1,1.04,170.1244813278008
199,Darren Waller,TE,6100,15.14,402.9062087186262,2,7,7.7,0.36,792.2077922077922
200,Zach Ertz,TE,6400,15.85,403.78548895899047,1,8,6.8,7.55,941.1764705882354
201,Hunter Henry,TE,4700,11.12,422.66187050359713,7,9,9.5,0.93,494.73684210526324
202,Jared Cook,TE,5000,11.78,424.44821731748726,5,10,23.4,0.87,213.6752136752137
203,Kaden Smith,TE,3200,7.34,435.96730245231606,15,11,21.5,2.51,148.8372093023256
204,Mark Andrews,TE,5900,13.31,443.2757325319308,4,12,27.3,0.81,216.11721611721612
205,Greg Olsen,TE,3900,8.67,449.82698961937723,13,13,5.3,0.27,735.8490566037736
206,Jason Witten,TE,4000,8.820000000000002,453.5147392290248,12,14,3.4,0.25,1176.4705882352941
207,Jonnu Smith,TE,3800,7.960000000000001,477.3869346733668,14,15,15.3,0.4,248.36601307189545
208,Tyler Eifert,TE,3200,6.69,478.3258594917788,16,16,17.7,1.26,180.7909604519774
209,Jesse James,TE,2500,5.02,498.0079681274901,20,17,2.2,0.02,1136.3636363636365
210,Blake Jarwin,TE,2900,5.52,525.3623188405796,17,18,2.4,0.12,1208.3333333333335
211,Anthony Firkser,TE,2500,4.49,556.7928730512249,23,19,0.0,0.01,9999.0
212,Logan Thomas,TE,2600,4.550000000000002,571.4285714285712,21,20,3.7,0.01,702.7027027027028
213,Jeremy Sprinkle,TE,2600,4.54,572.6872246696038,22,21,3.4,0.01,764.7058823529413
214,Daniel Brown,TE,2600,4.36,596.3302752293578,24,22,0.0,0.01,9999.0
215,C.J. Uzomah,TE,2500,4.19,596.6587112171837,26,23,0.0,0.0,9999.0
216,Vance McDonald,TE,3100,5.109999999999999,606.6536203522505,18,24,3.9,0.03,794.8717948717949
217,Hayden Hurst,TE,3100,5.07,611.4398422090727,19,25,1.9,0.08,1631.578947368421
218,Seth DeValve,TE,2500,3.66,683.0601092896175,30,26,0.0,0.0,9999.0
219,Ricky Seals-Jones,TE,3000,4.35,689.6551724137931,25,27,3.3,0.01,909.0909090909092
220,Nick Boyle,TE,2800,4.0,700.0,28,28,5.4,0.06,518.5185185185185
221,Demetrius Harris,TE,2500,3.54,706.2146892655368,31,29,0.0,0.0,9999.0
222,Jeff Heuerman,TE,2500,3.46,722.5433526011561,33,30,3.3,0.04,757.5757575757576
223,Nick O'Leary,TE,2800,3.84,729.1666666666665,29,31,0.0,0.02,9999.0
224,Ian Thomas,TE,3100,4.15,746.9879518072287,27,32,4.6,0.03,673.9130434782609
225,Clive Walford,TE,2500,3.3400000000000003,748.5029940119757,35,33,0.0,0.0,9999.0
226,Derek Carrier,TE,2500,2.91,859.1065292096222,36,34,0.0,0.0,9999.0
227,Charles Clay,TE,3100,3.51,883.1908831908831,32,35,2.6,0.01,1192.3076923076926
228,Josh Hill,TE,3200,3.45,927.5362318840581,34,36,0.0,0.05,9999.0
229,Dan Arnold,TE,2700,2.45,1102.0408163265306,38,37,3.0,0.01,900.0
230,Joshua Perkins,TE,2500,2.22,1126.1261261261266,39,38,0.0,0.01,9999.0
231,Troy Fumagalli,TE,2500,2.21,1131.2217194570135,40,39,0.0,0.0,9999.0
232,Maxx Williams,TE,2500,2.17,1152.073732718894,41,40,0.0,0.0,9999.0
233,Luke Stocker,TE,2500,2.16,1157.4074074074076,42,41,0.0,0.0,9999.0
234,Nick Vannett,TE,2900,2.47,1174.089068825911,37,42,2.8,0.01,1035.7142857142858
235,Cethan Carter,TE,2700,2.01,1343.2835820895525,43,43,0.0,0.0,9999.0
236,Andrew Beck,TE,2500,1.84,1358.695652173913,45,44,0.0,0.0,9999.0
237,Luke Willson,TE,2500,1.66,1506.024096385542,46,45,0.0,0.02,9999.0
238,Jaeden Graham,TE,2500,1.66,1506.0240963855426,47,46,0.0,0.01,9999.0
239,Mo Alie-Cox,TE,2500,1.64,1524.390243902439,48,47,0.0,0.0,9999.0
240,Virgil Green,TE,2500,1.52,1644.7368421052633,49,48,0.0,0.0,9999.0
241,Ross Travis,TE,2500,1.48,1689.1891891891892,50,49,0.0,0.0,9999.0
242,Isaac Nauta,TE,2500,1.44,1736.111111111111,51,50,0.0,0.01,9999.0
243,David Njoku,TE,3500,2.01,1741.2935323383088,44,51,0.0,0.06,9999.0
244,Scott Simonson,TE,2500,1.32,1893.9393939393933,52,52,0.0,0.0,9999.0
245,Durham Smythe,TE,2500,1.25,2000.0,53,53,0.0,0.0,9999.0
246,MyCole Pruitt,TE,2500,1.16,2155.172413793104,54,54,0.0,0.0,9999.0
247,Hale Hentges,TE,2500,1.05,2380.952380952381,55,55,0.0,0.0,9999.0
